carat,cut,color,clarity,depth,table,price,x,y,z,cluster
0.23,3,7,3,62.7,59.0,465,3.93,3.95,2.47,0
0.3,3,7,3,60.5,57.0,862,4.37,4.39,2.65,0
0.33,3,3,3,63.2,57.0,668,4.4,4.37,2.77,0
0.3,4,8,4,60.4,59.0,710,4.32,4.35,2.62,0
0.3,3,8,3,63.2,56.0,709,4.27,4.24,2.69,0
0.38,4,4,4,59.7,60.0,812,4.68,4.66,2.79,0
0.33,5,6,5,61.9,54.0,880,4.42,4.46,2.75,0
0.3,5,4,5,62.5,55.0,581,4.29,4.32,2.69,0
0.38,5,6,5,60.6,56.0,827,4.73,4.7,2.86,0
0.31,2,6,2,64.2,59.0,744,4.3,4.23,2.74,0
0.33,5,4,5,61.9,56.0,743,4.48,4.44,2.76,0
0.3,5,8,5,61.5,55.0,710,4.3,4.35,2.66,0
0.41,4,4,4,61.4,60.0,876,4.78,4.73,2.92,0
0.43,3,5,3,62.9,55.0,754,4.83,4.87,3.05,0
0.37,4,4,4,60.9,60.0,833,4.63,4.6,2.81,0
0.4,5,6,5,62.0,57.0,842,4.68,4.74,2.92,0
0.41,5,6,5,61.0,57.0,863,4.76,4.81,2.92,0
0.3,2,8,2,58.9,62.0,621,4.33,4.36,2.56,0
0.31,4,5,4,62.3,57.0,523,4.37,4.33,2.71,0
0.42,5,7,5,62.4,55.0,700,4.77,4.81,2.99,0
0.32,4,8,4,62.0,60.0,973,4.4,4.37,2.72,0
0.3,5,3,5,62.5,54.0,457,4.3,4.34,2.7,0
0.41,2,6,2,63.8,57.0,503,4.69,4.72,3.0,0
0.32,2,4,2,63.5,57.0,461,4.34,4.39,2.77,0
0.33,5,7,5,60.6,55.0,723,4.48,4.5,2.72,0
0.33,5,7,5,62.5,55.0,743,4.45,4.42,2.77,0
0.27,5,6,5,61.2,58.0,667,4.15,4.19,2.55,0
0.3,4,4,4,63.0,56.0,776,4.28,4.23,2.68,0
0.4,5,6,5,62.6,54.0,918,4.77,4.7,2.96,0
0.3,5,5,5,62.3,56.0,477,4.27,4.3,2.67,0
0.34,5,7,5,61.2,55.0,790,4.51,4.54,2.77,0
0.33,5,7,5,62.6,57.0,928,4.42,4.37,2.75,0
0.31,4,5,4,61.5,59.0,698,4.36,4.32,2.67,0
0.31,4,6,4,59.4,58.0,583,4.37,4.45,2.62,0
0.31,5,5,5,62.3,54.0,600,4.35,4.38,2.72,0
0.3,5,5,5,63.0,53.0,956,4.3,4.24,2.69,0
0.31,3,7,3,61.2,61.0,763,4.33,4.36,2.66,0
0.31,4,5,4,61.4,58.0,462,4.31,4.35,2.66,0
0.3,4,8,4,62.5,58.0,911,4.29,4.26,2.67,0
0.3,3,8,3,62.0,55.0,863,4.31,4.35,2.68,0
0.32,5,6,5,61.5,56.0,867,4.41,4.43,2.72,0
0.33,4,3,4,61.0,61.0,594,4.46,4.43,2.71,0
0.43,5,4,5,61.6,55.0,919,4.9,4.87,3.01,0
0.32,3,6,3,61.9,59.0,926,4.34,4.39,2.7,0
0.3,4,3,4,59.8,60.0,473,4.34,4.36,2.6,0
0.3,5,7,5,62.2,55.0,957,4.32,4.36,2.7,0
0.27,5,7,5,60.5,57.0,620,4.18,4.25,2.55,0
0.33,4,5,4,61.4,60.0,579,4.41,4.45,2.72,0
0.42,5,7,5,61.3,57.0,773,4.79,4.81,2.94,0
0.3,5,7,5,61.8,57.0,844,4.34,4.3,2.67,0
0.41,2,2,2,64.3,55.0,784,4.7,4.66,3.01,0
0.37,4,5,4,59.7,61.0,944,4.72,4.66,2.8,0
0.3,5,5,5,61.8,57.0,624,4.29,4.32,2.66,0
0.41,4,5,4,61.3,58.0,719,4.76,4.8,2.93,0
0.33,5,6,5,61.3,56.0,666,4.43,4.47,2.73,0
0.3,3,4,3,62.4,60.0,491,4.23,4.29,2.66,0
0.33,4,5,4,62.0,58.0,743,4.45,4.42,2.75,0
0.44,5,5,5,61.5,57.0,772,4.87,4.88,3.0,0
0.32,5,3,5,61.5,54.0,466,4.43,4.45,2.73,0
0.37,4,3,4,62.4,58.0,874,4.58,4.55,2.85,0
0.26,3,6,3,59.0,59.0,453,4.19,4.25,2.49,0
0.23,5,7,5,62.5,57.0,530,3.92,3.99,2.47,0
0.3,5,7,5,62.1,53.6,652,4.3,4.35,2.69,0
0.39,3,6,3,62.1,59.0,716,4.69,4.71,2.92,0
0.42,4,8,4,62.1,59.0,810,4.77,4.79,2.97,0
0.29,3,7,3,59.2,58.0,619,4.36,4.39,2.59,0
0.38,5,3,5,61.5,55.1,703,4.66,4.7,2.88,0
0.3,3,2,3,63.3,60.0,506,4.25,4.22,2.68,0
0.41,2,8,2,63.1,59.0,791,4.7,4.71,2.97,0
0.38,4,6,4,62.0,58.0,838,4.63,4.6,2.86,0
0.32,5,8,5,62.9,56.0,706,4.4,4.38,2.76,0
0.34,5,8,5,62.6,56.0,749,4.49,4.52,2.82,0
0.31,5,6,5,62.0,55.0,840,4.34,4.37,2.7,0
0.24,5,7,5,61.6,56.0,678,4.01,4.04,2.48,0
0.34,5,3,5,62.0,54.0,501,4.49,4.51,2.79,0
0.31,5,8,5,62.4,56.0,982,4.38,4.34,2.72,0
0.32,4,5,4,61.0,59.0,540,4.42,4.36,2.68,0
0.3,3,5,3,62.9,58.0,895,4.21,4.25,2.66,0
0.3,3,4,3,63.1,57.0,675,4.26,4.24,2.68,0
0.31,3,2,3,63.3,58.0,430,4.35,4.34,2.75,0
0.45,5,7,5,61.5,55.0,706,4.92,4.97,3.04,0
0.32,2,8,2,63.5,55.0,589,4.31,4.35,2.75,0
0.31,3,4,3,61.0,61.0,435,4.33,4.39,2.66,0
0.4,4,4,4,62.4,60.0,807,4.69,4.74,2.94,0
0.31,5,4,5,61.5,56.0,625,4.35,4.37,2.68,0
0.31,4,4,4,59.7,61.0,628,4.42,4.39,2.63,0
0.35,5,6,5,60.9,56.0,839,4.52,4.56,2.77,0
0.35,5,6,5,60.8,55.0,872,4.58,4.61,2.79,0
0.32,4,4,4,61.4,58.0,936,4.41,4.38,2.7,0
0.3,5,8,5,61.4,56.0,552,4.32,4.35,2.66,0
0.23,5,5,5,61.6,55.0,384,3.96,3.99,2.45,0
0.4,2,7,2,63.7,57.0,687,4.66,4.69,2.98,0
0.3,2,8,2,61.6,63.0,719,4.23,4.27,2.62,0
0.26,5,6,5,62.0,56.0,733,4.07,4.1,2.53,0
0.31,3,8,3,63.0,55.0,571,4.32,4.34,2.73,0
0.3,4,4,4,60.9,61.0,608,4.35,4.32,2.64,0
0.4,5,7,5,62.6,54.0,644,4.68,4.71,2.94,0
0.28,3,4,3,62.9,54.0,525,4.2,4.23,2.65,0
0.24,3,4,3,61.3,56.0,449,4.04,4.06,2.48,0
0.37,4,7,4,60.2,58.0,757,4.65,4.68,2.81,0
0.42,3,5,3,62.9,54.0,737,4.79,4.81,3.02,0
0.28,3,5,3,61.1,56.0,522,4.25,4.27,2.6,0
0.35,4,7,4,61.9,61.0,919,4.54,4.5,2.8,0
0.32,3,3,3,63.1,56.0,648,4.4,4.38,2.77,0
0.4,5,7,5,62.9,55.0,975,4.74,4.73,2.98,0
0.41,5,5,5,61.2,57.0,870,4.77,4.8,2.93,0
0.32,5,4,5,61.4,56.0,420,4.4,4.43,2.71,0
0.31,3,5,3,62.9,57.0,544,4.31,4.34,2.72,0
0.3,5,4,5,62.1,55.0,590,4.33,4.36,2.7,0
0.36,4,5,4,61.8,60.0,689,4.57,4.53,2.81,0
0.33,5,8,5,60.3,55.0,667,4.5,4.52,2.72,0
0.33,3,3,3,58.9,61.0,609,4.52,4.55,2.67,0
0.33,5,4,5,61.9,55.0,854,4.47,4.45,2.76,0
0.4,4,6,4,62.6,60.0,810,4.68,4.65,2.92,0
0.31,5,3,5,61.4,55.2,513,4.32,4.35,2.66,0
0.38,3,5,3,62.5,56.0,775,4.59,4.63,2.88,0
0.31,2,4,2,57.5,60.0,435,4.46,4.51,2.58,0
0.35,5,7,5,61.2,56.0,829,4.53,4.55,2.78,0
0.33,4,5,4,60.5,58.0,854,4.49,4.43,2.7,0
0.31,5,5,5,61.8,55.0,891,4.35,4.39,2.7,0
0.3,5,5,5,60.9,57.0,863,4.35,4.39,2.66,0
0.33,4,5,4,60.1,61.0,854,4.48,4.44,2.68,0
0.31,5,8,5,62.6,56.0,732,4.36,4.33,2.72,0
0.38,3,3,3,62.4,56.0,549,4.65,4.58,2.88,0
0.3,5,7,5,61.0,56.0,844,4.36,4.33,2.65,0
0.41,5,5,5,61.6,55.0,964,4.81,4.84,2.97,0
0.35,4,4,4,61.3,55.0,647,4.58,4.55,2.8,0
0.27,5,3,5,61.3,56.0,480,4.15,4.17,2.55,0
0.42,5,3,5,60.5,57.0,865,4.84,4.88,2.94,0
0.33,5,8,5,60.9,56.0,492,4.45,4.48,2.72,0
0.27,5,7,5,61.6,57.0,470,4.12,4.16,2.55,0
0.39,3,7,3,60.9,58.0,793,4.72,4.77,2.89,0
0.4,5,7,5,62.6,57.0,975,4.73,4.7,2.95,0
0.32,5,8,5,62.2,56.0,972,4.39,4.36,2.72,0
0.31,3,5,3,61.9,54.0,640,4.36,4.4,2.71,0
0.3,5,6,5,62.3,53.8,652,4.3,4.33,2.69,0
0.3,5,6,5,62.0,56.0,947,4.3,4.34,2.68,0
0.34,4,7,4,61.9,59.0,765,4.48,4.44,2.76,0
0.31,5,8,5,62.9,55.0,942,4.34,4.31,2.72,0
0.34,3,7,3,59.6,57.0,596,4.52,4.61,2.72,0
0.33,3,2,3,62.8,58.0,434,4.38,4.41,2.76,0
0.34,5,7,5,60.7,56.0,596,4.51,4.55,2.75,0
0.43,5,2,5,61.9,54.0,708,4.88,4.84,3.01,0
0.31,5,5,5,62.8,57.0,977,4.33,4.3,2.71,0
0.4,5,8,5,60.6,57.0,690,4.75,4.82,2.9,0
0.4,4,4,4,62.1,62.0,855,4.73,4.7,2.93,0
0.38,2,3,2,63.7,57.0,529,4.63,4.57,2.93,0
0.38,5,3,5,62.0,54.0,700,4.67,4.72,2.91,0
0.42,4,3,4,61.5,59.0,552,4.78,4.84,2.96,0
0.4,5,6,5,61.4,57.0,960,4.74,4.77,2.92,0
0.34,2,7,2,63.7,55.0,612,4.46,4.43,2.83,0
0.31,3,5,3,61.7,55.0,433,4.37,4.4,2.71,0
0.25,3,5,3,63.7,54.0,451,3.98,4.03,2.55,0
0.33,5,8,5,62.5,54.0,608,4.43,4.44,2.77,0
0.3,5,8,5,62.0,53.0,524,4.33,4.35,2.69,0
0.23,3,7,3,61.6,60.0,505,3.97,3.99,2.45,0
0.3,5,6,5,62.0,55.0,802,4.3,4.34,2.68,0
0.38,5,7,5,62.0,56.0,853,4.62,4.66,2.88,0
0.32,5,7,5,62.1,55.0,900,4.4,4.36,2.72,0
0.4,4,7,4,62.8,59.0,907,4.7,4.67,2.94,0
0.32,5,5,5,62.2,53.0,814,4.42,4.45,2.76,0
0.31,5,6,5,61.9,54.0,914,4.35,4.38,2.7,0
0.6,4,4,4,62.1,62.0,835,5.33,5.27,3.3,0
0.4,4,6,4,59.6,58.0,864,4.85,4.81,2.88,0
0.43,3,7,3,63.4,57.0,948,4.84,4.81,3.06,0
0.35,4,5,4,60.6,58.0,669,4.6,4.58,2.78,0
0.41,5,5,5,61.6,54.0,900,4.81,4.84,2.97,0
0.31,4,6,4,62.4,58.0,625,4.31,4.34,2.7,0
0.31,5,4,5,61.4,54.0,687,4.4,4.43,2.71,0
0.38,5,5,5,61.6,56.0,969,4.68,4.63,2.86,0
0.3,4,5,4,61.8,59.0,878,4.26,4.22,2.62,0
0.24,3,7,3,61.7,60.0,430,3.97,4.0,2.46,0
0.3,5,6,5,61.4,56.0,658,4.33,4.37,2.67,0
0.32,5,4,5,61.5,56.0,648,4.4,4.38,2.7,0
0.31,4,4,4,62.6,60.0,698,4.32,4.3,2.7,0
0.3,2,4,2,63.4,58.0,421,4.21,4.24,2.68,0
0.3,4,5,4,61.6,60.0,526,4.28,4.33,2.65,0
0.36,3,8,3,60.1,57.0,663,4.62,4.66,2.79,0
0.32,3,3,3,61.9,59.0,673,4.37,4.39,2.71,0
0.35,3,6,3,61.6,56.0,966,4.53,4.55,2.79,0
0.41,5,4,5,61.5,55.0,763,4.78,4.81,2.95,0
0.34,4,8,4,60.6,60.0,507,4.48,4.53,2.73,0
0.3,5,4,5,62.3,57.0,491,4.25,4.29,2.66,0
0.31,5,5,5,61.7,56.0,891,4.34,4.38,2.69,0
0.32,5,5,5,62.5,55.0,540,4.4,4.37,2.74,0
0.43,5,7,5,61.5,56.0,792,4.85,4.9,3.0,0
0.3,2,8,2,64.3,56.0,610,4.22,4.27,2.73,0
0.3,5,4,5,62.3,57.0,491,4.27,4.3,2.67,0
0.31,5,4,5,61.4,56.0,646,4.38,4.42,2.7,0
0.34,5,7,5,61.8,56.0,838,4.48,4.52,2.78,0
0.4,3,4,3,59.1,61.0,737,4.81,4.84,2.85,0
0.32,3,5,3,62.0,55.0,730,4.39,4.42,2.73,0
0.33,5,8,5,62.1,55.0,781,4.43,4.46,2.76,0
0.33,5,3,5,61.5,57.0,445,4.46,4.49,2.75,0
0.41,5,3,5,61.5,55.0,747,4.8,4.82,2.96,0
0.33,3,8,3,61.6,53.0,742,4.45,4.48,2.75,0
0.3,3,5,3,63.1,58.0,630,4.27,4.23,2.68,0
0.31,2,6,2,63.6,54.0,583,4.28,4.33,2.74,0
0.41,3,7,3,61.3,57.0,683,4.79,4.83,2.95,0
0.31,4,8,4,62.0,58.0,571,4.3,4.35,2.68,0
0.31,4,4,4,62.4,59.0,489,4.31,4.34,2.7,0
0.3,3,8,3,62.9,59.0,710,4.22,4.27,2.67,0
0.31,5,6,5,61.0,57.0,884,4.38,4.39,2.67,0
0.4,2,7,2,64.2,57.0,617,4.68,4.7,3.01,0
0.42,5,5,5,61.3,57.0,984,4.81,4.78,2.94,0
0.24,3,6,3,62.3,56.0,608,3.97,4.01,2.49,0
0.23,5,5,5,62.0,54.0,364,3.95,3.99,2.46,0
0.3,5,7,5,62.3,56.0,499,4.29,4.32,2.68,0
0.31,5,3,5,61.3,55.0,395,4.39,4.42,2.7,0
0.3,4,5,4,61.3,58.0,776,4.33,4.29,2.64,0
0.31,5,7,5,61.9,55.0,680,4.36,4.39,2.71,0
0.38,5,5,5,62.4,57.0,855,4.65,4.62,2.89,0
0.31,4,7,4,62.6,60.0,698,4.35,4.31,2.71,0
0.31,3,7,3,62.9,56.0,680,4.29,4.33,2.71,0
0.25,5,5,5,62.3,53.0,363,4.06,4.09,2.54,0
0.31,3,7,3,63.1,54.0,698,4.34,4.31,2.73,0
0.37,3,3,3,60.9,58.0,714,4.64,4.68,2.84,0
0.32,4,7,4,61.2,59.0,900,4.43,4.4,2.7,0
0.34,5,7,5,62.6,55.0,565,4.46,4.49,2.8,0
0.31,2,8,2,63.5,55.0,571,4.27,4.3,2.72,0
0.26,3,7,3,61.5,58.0,597,4.08,4.12,2.52,0
0.3,5,5,5,61.5,57.0,764,4.28,4.31,2.64,0
0.34,4,7,4,62.6,58.0,956,4.45,4.43,2.78,0
0.31,5,8,5,62.1,54.0,734,4.35,4.41,2.72,0
0.31,4,7,4,60.3,58.0,680,4.37,4.42,2.65,0
0.33,4,3,4,60.6,58.0,463,4.44,4.47,2.7,0
0.31,4,6,4,61.6,58.0,802,4.38,4.35,2.69,0
0.31,5,8,5,62.5,55.0,593,4.34,4.3,2.7,0
0.3,3,8,3,62.3,59.0,552,4.22,4.25,2.64,0
0.43,5,4,5,61.9,55.0,783,4.84,4.88,3.01,0
0.3,5,5,5,60.4,58.0,747,4.36,4.38,2.64,0
0.3,2,7,2,63.6,57.0,675,4.24,4.22,2.69,0
0.31,5,6,5,61.4,56.0,840,4.37,4.4,2.69,0
0.35,5,6,5,60.6,56.0,994,4.58,4.59,2.78,0
0.34,3,4,3,63.3,56.0,689,4.45,4.39,2.8,0
0.33,3,6,3,62.5,59.0,810,4.4,4.47,2.77,0
0.36,5,7,5,61.5,56.2,801,4.56,4.6,2.82,0
0.44,4,5,4,61.9,59.0,772,4.82,4.87,3.0,0
0.34,4,5,4,62.0,59.0,596,4.43,4.47,2.76,0
0.3,4,3,4,62.9,58.0,608,4.29,4.26,2.69,0
0.31,4,2,4,62.4,60.0,488,4.33,4.29,2.69,0
0.3,3,6,3,62.8,56.0,605,4.29,4.31,2.7,0
0.33,5,3,5,61.2,56.0,862,4.46,4.49,2.74,0
0.3,3,3,3,61.9,61.0,394,4.27,4.29,2.65,0
0.31,4,7,4,59.3,59.0,698,4.48,4.42,2.64,0
0.31,5,7,5,61.9,56.0,942,4.34,4.32,2.68,0
0.34,2,3,2,63.1,56.0,596,4.43,4.47,2.81,0
0.3,5,3,5,62.1,58.0,389,4.27,4.29,2.66,0
0.3,3,8,3,63.5,55.0,697,4.24,4.29,2.71,0
0.31,5,6,5,62.1,57.0,802,4.36,4.34,2.7,0
0.43,3,8,3,61.0,57.0,774,4.85,4.88,2.97,0
0.33,4,5,4,61.5,59.0,810,4.42,4.46,2.73,0
0.33,4,3,4,61.3,59.0,445,4.46,4.51,2.75,0
0.32,3,6,3,61.8,60.0,786,4.36,4.41,2.71,0
0.37,4,6,4,62.3,59.0,791,4.61,4.57,2.86,0
0.29,3,8,3,59.7,56.0,705,4.37,4.4,2.62,0
0.39,2,7,2,61.5,61.0,943,4.73,4.74,2.91,0
0.37,3,7,3,58.9,61.0,811,4.66,4.68,2.75,0
0.31,5,5,5,60.8,56.0,707,4.38,4.4,2.67,0
0.32,4,8,4,62.3,55.0,756,4.42,4.38,2.74,0
0.41,5,6,5,62.3,57.0,863,4.75,4.78,2.97,0
0.35,5,4,5,60.8,56.0,523,4.58,4.6,2.79,0
0.38,5,5,5,61.7,55.0,993,4.67,4.7,2.89,0
0.37,5,5,5,60.3,56.0,682,4.67,4.7,2.83,0
0.24,3,7,3,62.1,58.0,419,4.0,4.02,2.49,0
0.41,4,5,4,62.3,56.0,961,4.8,4.77,2.98,0
0.34,3,4,3,58.6,62.0,417,4.6,4.62,2.7,0
0.41,5,2,5,62.0,57.0,775,4.73,4.79,2.95,0
0.39,2,5,2,63.8,59.0,787,4.66,4.59,2.95,0
0.4,4,6,4,61.4,58.0,982,4.73,4.75,2.91,0
0.36,3,3,3,63.3,56.0,729,4.56,4.51,2.87,0
0.37,4,6,4,61.6,59.0,616,4.62,4.67,2.86,0
0.35,5,8,5,61.5,56.0,780,4.54,4.57,2.8,0
0.42,4,6,4,60.8,58.0,992,4.87,4.83,2.95,0
0.38,3,6,3,61.9,54.8,906,4.63,4.69,2.89,0
0.3,3,5,3,63.3,57.0,506,4.28,4.25,2.7,0
0.42,5,5,5,61.8,57.0,984,4.82,4.79,2.97,0
0.3,4,5,4,60.6,61.0,675,4.32,4.29,2.61,0
0.32,2,4,2,63.1,58.0,461,4.33,4.36,2.74,0
0.46,3,8,3,62.2,58.0,927,4.92,4.98,3.08,0
0.31,4,4,4,61.3,60.0,628,4.36,4.32,2.66,0
0.31,4,5,4,61.2,59.0,605,4.4,4.36,2.68,0
0.24,5,6,5,61.0,56.0,678,4.05,4.08,2.48,0
0.31,5,7,5,60.7,57.0,642,4.39,4.41,2.67,0
0.41,3,4,3,61.4,60.0,683,4.73,4.78,2.92,0
0.33,4,3,4,59.0,61.0,891,4.56,4.49,2.67,0
0.29,3,7,3,62.8,44.0,474,4.2,4.24,2.65,0
0.38,5,6,5,61.3,55.0,568,4.67,4.69,2.87,0
0.36,5,4,5,62.1,55.0,729,4.58,4.57,2.84,0
0.3,4,8,4,62.7,60.0,709,4.26,4.23,2.66,0
0.32,3,4,3,60.4,59.0,393,4.39,4.42,2.66,0
0.36,5,7,5,61.4,57.0,631,4.56,4.59,2.81,0
0.31,5,3,5,61.6,55.0,452,4.37,4.4,2.7,0
0.34,4,3,4,61.9,58.0,803,4.52,4.43,2.77,0
0.4,2,4,2,63.7,59.0,561,4.64,4.69,2.97,0
0.31,5,8,5,62.9,54.0,593,4.35,4.3,2.72,0
0.41,4,7,4,62.1,58.0,876,4.77,4.73,2.95,0
0.32,5,4,5,61.3,55.0,648,4.44,4.4,2.71,0
0.3,4,2,4,60.6,59.0,473,4.38,4.34,2.64,0
0.4,3,5,3,62.6,55.3,795,4.69,4.71,2.93,0
0.41,3,6,3,63.2,59.0,969,4.72,4.68,2.97,0
0.42,5,2,5,61.7,54.0,673,4.83,4.86,2.99,0
0.43,3,5,3,58.9,60.0,774,4.94,4.97,2.92,0
0.4,4,6,4,61.0,58.0,842,4.72,4.79,2.9,0
0.33,5,3,5,62.4,57.0,743,4.44,4.41,2.76,0
0.35,5,4,5,60.9,57.0,773,4.55,4.58,2.78,0
0.32,5,7,5,61.3,56.0,427,4.42,4.45,2.72,0
0.27,4,5,4,62.4,59.0,509,4.13,4.11,2.57,0
0.24,3,3,3,62.3,57.0,336,3.95,3.98,2.47,0
0.32,3,5,3,60.6,56.0,772,4.44,4.47,2.7,0
0.34,5,4,5,62.3,55.0,765,4.48,4.45,2.78,0
0.31,2,7,2,63.7,57.0,698,4.31,4.29,2.74,0
0.41,4,6,4,61.8,58.0,969,4.76,4.75,2.94,0
0.32,5,3,5,61.3,56.0,449,4.38,4.43,2.7,0
0.33,4,5,4,59.4,59.0,557,4.52,4.5,2.68,0
0.3,4,8,4,61.3,60.0,709,4.32,4.26,2.63,0
0.4,5,6,5,63.3,60.0,630,4.68,4.64,2.95,0
0.31,3,5,3,63.4,59.0,907,4.29,4.26,2.71,0
0.31,5,4,5,61.9,56.0,595,4.38,4.35,2.7,0
0.27,2,8,2,64.3,55.0,693,4.14,4.09,2.65,0
0.42,4,7,4,59.8,61.0,926,4.89,4.85,2.91,0
0.42,3,6,3,63.4,56.0,926,4.8,4.76,3.03,0
0.32,2,6,2,63.8,54.0,977,4.38,4.31,2.77,0
0.32,3,4,3,61.7,58.0,561,4.37,4.41,2.71,0
0.32,5,7,5,61.9,56.0,720,4.43,4.39,2.73,0
0.32,5,7,5,62.1,53.0,779,4.41,4.44,2.75,0
0.31,2,5,2,63.1,59.0,462,4.29,4.33,2.72,0
0.32,3,4,3,63.0,57.0,561,4.32,4.35,2.73,0
0.3,4,8,4,60.5,58.0,710,4.35,4.38,2.64,0
0.3,5,4,5,61.1,55.0,776,4.36,4.32,2.65,0
0.34,5,7,5,62.0,56.0,612,4.48,4.45,2.77,0
0.41,5,3,5,61.0,56.0,875,4.79,4.82,2.93,0
0.36,3,7,3,61.8,58.0,968,4.55,4.58,2.82,0
0.41,2,5,2,63.6,54.0,784,4.74,4.7,3.0,0
0.3,2,5,2,63.7,54.0,506,4.25,4.23,2.7,0
0.4,5,3,5,62.2,56.0,982,4.71,4.75,2.94,0
0.33,3,5,3,63.2,57.0,631,4.44,4.39,2.79,0
0.44,5,5,5,61.1,56.0,813,4.92,4.94,3.01,0
0.3,2,5,2,63.6,54.0,605,4.25,4.31,2.72,0
0.26,5,3,5,62.5,53.0,417,4.08,4.11,2.56,0
0.43,4,6,4,61.8,57.0,871,4.88,4.83,3.0,0
0.42,5,6,5,62.1,56.0,851,4.83,4.8,2.99,0
0.3,4,8,4,61.7,58.0,710,4.3,4.32,2.66,0
0.31,2,5,2,63.4,59.0,707,4.26,4.29,2.71,0
0.31,5,4,5,61.1,57.0,698,4.39,4.35,2.67,0
0.39,5,5,5,61.9,56.0,902,4.68,4.7,2.9,0
0.36,2,8,2,63.4,57.0,663,4.55,4.57,2.89,0
0.31,5,8,5,62.4,56.0,732,4.35,4.31,2.7,0
0.39,2,3,2,62.3,61.0,648,4.6,4.61,2.87,0
0.36,3,7,3,62.9,56.0,631,4.52,4.57,2.86,0
0.34,2,7,2,63.9,56.0,765,4.48,4.44,2.85,0
0.38,3,6,3,61.7,58.0,672,4.66,4.73,2.89,0
0.36,3,6,3,61.6,55.0,872,4.58,4.6,2.83,0
0.31,5,4,5,62.6,57.0,628,4.35,4.31,2.71,0
0.3,2,7,2,63.5,55.0,421,4.27,4.3,2.72,0
0.24,3,7,3,63.9,53.0,485,3.93,3.96,2.52,0
0.32,5,7,5,61.9,56.0,758,4.38,4.41,2.72,0
0.32,5,6,5,60.9,57.0,929,4.4,4.44,2.69,0
0.23,3,5,3,62.9,55.0,431,3.88,3.92,2.45,0
0.33,5,3,5,61.5,57.0,572,4.49,4.46,2.75,0
0.4,5,5,5,61.7,57.0,967,4.75,4.78,2.94,0
0.3,4,4,4,60.6,58.0,776,4.35,4.33,2.63,0
0.41,5,2,5,62.7,57.0,830,4.75,4.72,2.97,0
0.3,5,7,5,59.5,60.0,826,4.36,4.38,2.6,0
0.43,2,8,2,63.3,57.0,669,4.79,4.82,3.04,0
0.32,4,6,4,59.4,58.0,645,4.44,4.48,2.65,0
0.3,3,8,3,62.8,57.0,710,4.25,4.29,2.68,0
0.43,4,6,4,61.7,58.0,739,4.82,4.84,2.98,0
0.25,4,7,4,62.0,59.0,576,4.05,4.08,2.52,0
0.29,5,5,5,61.6,56.0,525,4.26,4.29,2.63,0
0.38,4,4,4,61.2,60.0,967,4.68,4.7,2.87,0
0.32,2,7,2,58.8,63.0,801,4.48,4.54,2.65,0
0.3,5,2,5,61.8,56.0,464,4.31,4.33,2.67,0
0.32,4,8,4,60.2,58.0,756,4.43,4.4,2.66,0
0.41,4,5,4,61.7,57.0,961,4.78,4.75,2.94,0
0.61,2,5,2,61.2,57.2,931,5.44,5.49,3.34,0
0.32,5,3,5,61.9,55.0,756,4.4,4.39,2.72,0
0.34,5,7,5,61.0,57.0,765,4.51,4.48,2.74,0
0.34,4,4,4,60.8,59.0,596,4.48,4.53,2.74,0
0.32,5,6,5,61.5,56.0,645,4.4,4.42,2.71,0
0.32,4,5,4,62.0,60.0,954,4.37,4.41,2.72,0
0.41,3,7,3,60.5,63.0,904,4.81,4.77,2.9,0
0.32,5,7,5,61.8,56.0,825,4.4,4.43,2.73,0
0.34,4,8,4,60.8,60.0,507,4.49,4.53,2.74,0
0.23,3,6,3,61.0,59.0,465,3.93,3.97,2.41,0
0.31,5,8,5,61.6,55.0,942,4.37,4.36,2.69,0
0.32,5,4,5,62.2,56.0,936,4.38,4.37,2.72,0
0.41,2,8,2,63.8,55.0,873,4.7,4.73,3.01,0
0.33,4,5,4,61.6,60.0,666,4.41,4.46,2.73,0
0.39,3,5,3,62.7,54.0,581,4.64,4.71,2.93,0
0.32,5,7,5,62.2,56.0,900,4.41,4.37,2.73,0
0.32,3,5,3,63.0,56.0,421,4.32,4.35,2.73,0
0.3,4,5,4,61.2,59.0,776,4.32,4.28,2.63,0
0.34,4,7,4,62.7,59.0,995,4.43,4.41,2.77,0
0.32,5,7,5,61.6,57.0,758,4.35,4.39,2.69,0
0.34,3,7,3,58.8,59.0,745,4.56,4.59,2.69,0
0.33,5,5,5,60.1,55.0,854,4.55,4.5,2.72,0
0.32,5,5,5,61.6,56.0,459,4.4,4.43,2.72,0
0.3,4,3,4,60.9,59.0,506,4.36,4.34,2.65,0
0.31,3,6,3,59.7,55.0,679,4.42,4.46,2.65,0
0.23,3,5,3,60.2,59.0,415,4.0,4.01,2.41,0
0.31,3,5,3,62.9,57.0,625,4.3,4.32,2.71,0
0.42,4,8,4,62.0,59.0,862,4.83,4.78,2.98,0
0.3,5,5,5,61.7,57.0,605,4.3,4.32,2.66,0
0.3,5,4,5,62.5,53.9,475,4.29,4.32,2.69,0
0.3,5,3,5,62.0,58.0,491,4.28,4.3,2.66,0
0.3,4,5,4,62.0,58.0,878,4.29,4.26,2.65,0
0.32,5,3,5,60.7,57.0,554,4.47,4.42,2.7,0
0.32,5,5,5,61.2,56.0,828,4.44,4.42,2.71,0
0.34,4,8,4,62.7,59.0,803,4.45,4.42,2.78,0
