carat,cut,color,clarity,depth,table,price,x,y,z,cluster
1.2,5,3,5,62.6,57.0,4844,6.74,6.67,4.2,2
0.7,4,7,4,62.4,61.0,2818,5.66,5.63,3.52,2
0.7,3,7,3,59.9,63.0,2777,5.76,5.7,3.43,2
1.02,4,5,4,61.4,55.0,4273,6.51,6.48,3.99,2
0.91,3,2,3,62.4,61.0,3169,6.13,6.2,3.85,2
1.13,4,3,4,61.8,59.0,4536,6.65,6.68,4.12,2
1.24,4,6,4,62.7,59.0,4907,6.83,6.77,4.26,2
0.9,3,5,3,63.0,58.0,4565,6.07,6.15,3.85,2
0.82,5,7,5,61.9,57.0,3903,6.01,5.98,3.71,2
0.64,2,6,2,58.6,61.0,2980,5.69,5.71,3.34,2
0.7,5,7,5,62.1,56.0,3472,5.7,5.66,3.53,2
0.78,3,7,3,59.8,57.0,3385,5.98,6.02,3.59,2
0.7,5,8,5,62.5,57.0,3361,5.65,5.68,3.54,2
0.77,2,4,2,57.9,61.0,3027,6.07,6.01,3.5,2
0.72,5,4,5,61.6,56.0,3334,5.75,5.77,3.55,2
0.9,4,7,4,62.3,55.0,4062,6.18,6.14,3.84,2
0.77,4,6,4,60.9,60.0,2859,5.91,5.88,3.59,2
0.76,5,7,5,62.7,54.0,2858,5.88,5.83,3.67,2
0.91,1,2,1,64.4,62.0,2854,6.06,6.03,3.89,2
1.01,5,4,5,62.9,55.0,4773,6.35,6.4,4.01,2
1.23,2,2,2,63.6,60.0,4727,6.77,6.73,4.29,2
1.08,1,7,1,64.9,60.0,3861,6.43,6.39,4.16,2
0.9,3,4,3,62.7,56.0,3964,6.15,6.2,3.87,2
0.92,4,6,4,62.0,60.0,3910,6.26,6.19,3.86,2
1.14,5,2,5,61.7,54.0,4708,6.71,6.74,4.15,2
1.06,4,7,4,63.0,56.0,4689,6.54,6.45,4.09,2
0.81,4,8,4,62.3,58.0,4284,5.94,6.0,3.72,2
0.8,3,7,3,62.5,56.0,2804,5.88,5.96,3.7,2
0.9,1,5,1,65.3,59.0,2834,6.07,6.0,3.94,2
1.02,1,6,1,65.5,59.0,3754,6.27,6.24,4.1,2
1.13,4,3,4,62.1,60.0,3734,6.74,6.66,4.16,2
0.75,3,7,3,63.4,57.0,2698,5.77,5.75,3.65,2
1.03,4,4,4,61.1,59.0,4603,6.56,6.5,3.99,2
1.01,5,3,5,60.2,59.0,4612,6.49,6.54,3.92,2
0.62,5,7,5,61.3,56.0,2731,5.52,5.54,3.39,2
0.74,5,5,5,61.3,55.0,2852,5.85,5.86,3.59,2
0.91,3,7,3,58.4,63.0,4823,6.31,6.32,3.69,2
0.71,3,4,3,63.7,57.0,2590,5.63,5.67,3.6,2
0.7,5,7,5,62.2,55.0,2981,5.67,5.71,3.54,2
1.01,2,4,2,63.7,55.0,4072,6.37,6.32,4.04,2
1.01,3,2,3,63.3,54.0,3620,6.42,6.34,4.04,2
0.75,5,3,5,61.8,55.0,2871,5.83,5.85,3.61,2
0.95,3,3,3,61.0,61.0,3544,6.29,6.37,3.86,2
0.7,5,7,5,62.7,57.0,2614,5.64,5.66,3.54,2
1.07,1,5,1,66.8,57.0,3545,6.34,6.26,4.21,2
0.9,3,5,3,63.1,55.0,3452,6.16,6.13,3.88,2
0.93,5,4,5,61.5,57.0,4218,6.3,6.26,3.86,2
0.91,3,7,3,60.0,60.0,3438,6.23,6.28,3.75,2
0.91,1,4,1,65.3,62.0,3278,6.11,6.01,3.96,2
1.01,2,4,2,62.9,55.0,4574,6.35,6.41,4.01,2
0.71,5,5,5,61.8,57.0,3772,5.7,5.75,3.54,2
1.16,5,3,5,61.7,56.0,4668,6.76,6.7,4.15,2
0.73,5,5,5,61.3,56.0,3667,5.79,5.82,3.56,2
0.9,4,7,4,62.6,59.0,4687,6.14,6.06,3.82,2
1.12,4,3,4,62.0,56.0,4641,6.73,6.65,4.15,2
1.01,3,5,3,62.9,61.0,4588,6.36,6.4,4.01,2
0.7,3,6,3,61.7,58.0,2812,5.63,5.69,3.49,2
0.7,1,7,1,65.0,54.0,2600,5.56,5.52,3.6,2
1.01,3,4,3,63.9,56.0,4023,6.29,6.38,4.05,2
0.75,5,8,5,61.7,55.0,3625,5.82,5.85,3.6,2
0.7,5,5,5,60.8,56.0,3300,5.73,5.8,3.51,2
1.06,5,3,5,62.3,56.0,4449,6.51,6.56,4.07,2
1.12,4,2,4,62.7,55.0,4064,6.65,6.61,4.16,2
0.73,4,8,4,62.4,58.0,2519,5.72,5.67,3.56,2
0.7,3,5,3,61.0,59.0,3039,5.67,5.7,3.47,2
1.04,3,8,3,58.6,58.0,4906,6.65,6.72,3.92,2
0.88,5,8,5,62.2,56.0,3962,6.12,6.16,3.82,2
1.01,4,6,4,62.5,58.0,4899,6.39,6.42,4.0,2
0.75,3,7,3,63.0,55.0,2753,5.76,5.79,3.64,2
0.7,5,7,5,62.4,55.0,2614,5.67,5.7,3.55,2
0.7,5,4,5,63.0,55.0,2536,5.7,5.67,3.58,2
1.01,4,8,4,60.4,60.0,4694,6.52,6.46,3.92,2
1.0,1,7,1,65.2,56.0,4256,6.3,6.12,4.05,2
1.01,2,5,2,63.7,59.0,4060,6.31,6.38,4.04,2
0.91,4,3,4,63.0,58.0,3282,6.15,6.07,3.85,2
1.0,4,3,4,62.2,62.0,3360,6.39,6.33,3.96,2
1.01,4,5,4,62.6,59.0,4872,6.38,6.3,3.97,2
1.02,4,7,4,59.6,59.0,4478,6.59,6.54,3.91,2
0.84,5,4,5,59.9,59.0,2593,6.13,6.2,3.69,2
1.01,1,7,1,64.8,59.0,4972,6.34,6.26,4.08,2
1.06,5,4,5,62.7,57.0,4120,6.48,6.53,4.08,2
0.76,2,7,2,63.7,54.0,2789,5.76,5.85,3.7,2
1.18,4,5,4,60.5,60.0,4988,6.88,6.81,4.14,2
1.01,5,7,5,62.0,57.0,3450,6.41,6.37,3.96,2
0.93,4,2,4,60.3,58.0,3062,6.37,6.31,3.82,2
1.0,2,7,2,63.3,58.0,4496,6.32,6.35,4.01,2
0.61,5,8,5,62.2,54.0,3397,5.41,5.45,3.38,2
0.77,5,3,5,60.9,57.0,2736,5.92,5.94,3.61,2
0.6,3,6,3,61.2,58.0,3333,5.42,5.46,3.33,2
1.0,3,4,3,59.1,62.0,3575,6.47,6.5,3.83,2
1.13,4,4,4,62.7,59.0,3480,6.58,6.63,4.14,2
0.6,5,8,5,61.6,56.0,3570,5.41,5.43,3.34,2
0.72,5,7,5,60.8,56.0,3304,5.81,5.84,3.54,2
0.9,5,4,5,61.2,57.0,4064,6.28,6.24,3.83,2
1.19,4,4,4,61.9,58.0,4332,6.84,6.77,4.21,2
0.57,5,7,5,60.6,56.2,2719,5.36,5.4,3.26,2
0.71,5,4,5,61.1,56.0,3290,5.74,5.78,3.52,2
0.7,5,4,5,61.6,55.0,2530,5.73,5.76,3.54,2
0.8,3,6,3,63.5,55.0,2914,5.86,5.89,3.73,2
0.72,3,6,3,62.3,57.0,2540,5.72,5.77,3.58,2
1.18,4,2,4,62.8,59.0,3913,6.78,6.69,4.23,2
0.72,5,6,5,62.2,56.0,2956,5.75,5.73,3.57,2
1.02,5,4,5,62.3,54.0,4604,6.48,6.39,4.01,2
0.79,5,5,5,62.6,55.0,2871,5.91,5.95,3.71,2
0.82,4,7,4,62.6,60.0,3577,5.97,5.91,3.72,2
0.78,5,7,5,61.0,56.0,3053,5.92,5.98,3.63,2
0.74,5,5,5,62.3,55.0,2877,5.8,5.83,3.62,2
0.77,5,6,5,61.5,56.0,3108,5.89,5.95,3.64,2
1.06,2,6,2,57.0,64.0,4488,6.8,6.71,3.85,2
0.77,3,4,3,61.1,56.0,3208,5.89,5.92,3.61,2
0.9,5,4,5,60.9,57.0,4201,6.2,6.24,3.79,2
1.08,3,7,3,59.5,59.0,4840,6.71,6.78,4.01,2
1.02,5,6,5,62.1,56.0,4238,6.44,6.41,3.99,2
0.71,1,5,1,65.5,55.0,2686,5.62,5.53,3.65,2
0.74,5,7,5,61.6,54.0,2699,5.82,5.9,3.61,2
0.75,5,6,5,62.1,57.0,3081,5.8,5.82,3.61,2
0.7,5,4,5,61.2,57.0,3145,5.73,5.77,3.52,2
0.97,3,5,3,60.2,61.0,4140,6.4,6.46,3.87,2
0.7,5,6,5,61.0,56.0,2840,5.75,5.8,3.52,2
0.73,5,5,5,60.7,56.0,2659,5.89,5.81,3.55,2
1.09,2,8,2,63.8,60.0,4682,6.57,6.49,4.16,2
1.01,1,8,1,64.6,56.0,3003,6.31,6.24,4.05,2
0.82,5,5,5,61.6,56.0,2692,5.98,6.04,3.7,2
0.9,3,6,3,62.5,58.0,4961,6.1,6.15,3.83,2
1.2,3,3,3,61.9,59.0,4455,6.77,6.84,4.21,2
0.9,3,4,3,62.2,58.0,4157,6.11,6.18,3.82,2
0.7,5,8,5,62.1,56.0,2575,5.67,5.71,3.53,2
0.8,3,3,3,62.0,58.0,2833,5.86,5.95,3.66,2
1.06,5,5,5,62.2,56.0,4778,6.55,6.48,4.05,2
0.8,5,3,5,59.4,58.0,2927,6.07,6.09,3.61,2
0.8,4,5,4,62.6,58.0,4268,5.89,5.93,3.7,2
0.7,4,7,4,61.9,60.0,2518,5.67,5.6,3.49,2
1.01,3,6,3,62.8,60.0,4416,6.33,6.4,4.0,2
0.76,5,7,5,61.3,56.0,3079,5.79,5.83,3.56,2
1.1,3,4,3,61.6,56.0,4827,6.61,6.66,4.09,2
0.71,3,5,3,61.9,62.0,2671,5.69,5.72,3.53,2
0.71,4,5,4,62.4,61.0,2803,5.7,5.65,3.54,2
0.72,5,7,5,62.3,57.0,2831,5.7,5.76,3.57,2
1.03,2,8,2,59.3,58.0,4671,6.57,6.61,3.91,2
1.02,3,3,3,62.6,56.0,4084,6.41,6.44,4.02,2
0.77,3,6,3,60.2,58.0,4399,5.93,5.97,3.58,2
0.92,2,8,2,63.9,55.0,3916,6.14,6.09,3.91,2
1.01,2,4,2,64.8,58.0,4149,6.24,6.29,4.06,2
1.01,5,3,5,62.3,59.0,4518,6.41,6.37,3.98,2
0.7,3,6,3,62.2,58.0,2889,5.64,5.75,3.54,2
0.71,3,8,3,61.7,58.0,4014,5.71,5.74,3.53,2
1.2,5,2,5,62.5,57.0,4516,6.8,6.74,4.23,2
0.71,4,8,4,59.2,59.0,4234,5.88,5.84,3.47,2
0.76,4,4,4,60.7,58.0,3311,5.9,5.93,3.59,2
0.91,2,8,2,63.3,62.0,3660,6.01,6.09,3.83,2
0.71,5,3,5,62.4,55.0,2559,5.69,5.76,3.57,2
0.93,4,7,4,62.3,60.0,2647,6.23,6.2,3.87,2
0.71,5,5,5,62.1,54.0,2513,5.72,5.77,3.57,2
1.02,4,2,4,58.9,62.0,3444,6.51,6.43,3.81,2
1.02,5,7,5,61.6,55.0,4824,6.46,6.52,4.0,2
0.7,4,3,4,62.9,58.0,2536,5.67,5.65,3.56,2
1.11,4,4,4,61.0,59.0,3205,6.61,6.67,4.05,2
1.0,3,7,3,63.2,56.0,4532,6.33,6.36,4.01,2
0.61,5,7,5,62.4,53.9,2907,5.42,5.43,3.38,2
0.77,5,7,5,62.4,56.0,2677,5.83,5.86,3.65,2
1.11,3,4,3,63.2,58.0,4973,6.64,6.53,4.16,2
0.96,4,3,4,61.3,60.0,2669,6.45,6.25,3.9,2
0.71,5,7,5,61.0,57.0,4860,5.75,5.76,3.51,2
1.01,4,4,4,62.6,61.0,4707,6.39,6.36,3.99,2
1.05,5,5,5,61.8,57.0,4608,6.51,6.57,4.04,2
1.01,4,4,4,62.3,60.0,3782,6.39,6.32,3.96,2
1.01,3,7,3,62.4,60.0,4912,6.32,6.35,3.95,2
0.93,3,8,3,60.8,60.0,3880,6.24,6.3,3.81,2
0.71,4,5,4,63.0,56.0,2735,5.7,5.69,3.59,2
1.1,3,4,3,63.0,57.0,4689,6.5,6.54,4.11,2
0.91,2,4,2,56.9,61.0,3302,6.41,6.24,3.6,2
0.7,3,8,3,62.9,60.0,3054,5.62,5.67,3.55,2
1.21,1,2,1,64.6,59.0,3984,6.74,6.64,4.32,2
0.83,5,6,5,61.8,55.0,4009,6.01,6.06,3.73,2
0.71,2,6,2,58.9,61.0,2960,5.8,5.9,3.44,2
1.01,5,4,5,62.4,57.0,4693,6.36,6.43,3.99,2
0.91,3,7,3,58.6,63.0,2963,6.38,6.32,3.72,2
0.71,5,7,5,61.9,55.0,4027,5.73,5.77,3.56,2
1.0,2,3,2,57.4,59.0,4032,6.61,6.53,3.77,2
0.61,5,5,5,62.3,56.0,2659,5.42,5.46,3.39,2
0.95,4,4,4,58.8,60.0,3652,6.45,6.38,3.77,2
1.03,3,4,3,61.3,56.0,4745,6.5,6.53,3.99,2
0.7,5,6,5,61.6,57.0,2657,5.76,5.71,3.53,2
1.03,5,4,5,61.6,54.0,4611,6.51,6.55,4.02,2
0.81,3,7,3,63.7,57.0,2735,5.86,5.94,3.76,2
0.73,5,5,5,61.3,57.0,2843,5.81,5.84,3.57,2
1.0,4,7,4,61.0,61.0,4805,6.45,6.4,3.92,2
1.01,4,7,4,59.1,60.0,4412,6.57,6.55,3.88,2
0.9,3,6,3,62.5,59.0,3954,6.06,6.13,3.81,2
0.71,2,5,2,64.2,58.0,2599,5.59,5.62,3.6,2
0.71,5,8,5,61.7,57.0,2913,5.7,5.75,3.53,2
0.79,2,6,2,58.1,59.0,2756,6.06,6.13,3.54,2
0.68,3,5,3,62.7,56.0,3143,5.56,5.6,3.5,2
0.64,5,8,5,61.5,56.0,4281,5.57,5.59,3.43,2
1.01,4,8,4,58.3,59.0,4672,6.67,6.63,3.88,2
1.06,5,5,5,62.5,55.0,4238,6.55,6.51,4.08,2
1.03,3,6,3,62.0,58.0,4414,6.43,6.51,4.01,2
0.8,5,8,5,61.5,58.0,3173,5.97,6.0,3.68,2
0.7,4,7,4,62.7,57.0,2818,5.68,5.64,3.55,2
1.0,3,3,3,63.2,56.0,4088,6.37,6.31,4.01,2
1.03,4,6,4,60.9,60.0,4579,6.52,6.45,3.95,2
0.75,5,6,5,62.1,55.0,2586,5.83,5.87,3.63,2
0.72,3,4,3,59.9,57.0,3610,5.83,5.86,3.5,2
0.91,4,8,4,62.8,57.0,4228,6.17,6.12,3.86,2
1.19,4,8,4,58.6,61.0,4168,6.93,6.89,4.05,2
1.01,3,6,3,62.4,58.0,4416,6.37,6.41,3.99,2
0.76,5,8,5,61.2,57.0,3443,5.89,5.91,3.61,2
1.04,2,2,2,64.2,58.0,3407,6.42,6.34,4.1,2
1.04,4,4,4,62.6,59.0,4890,6.43,6.47,4.04,2
0.71,4,7,4,61.4,58.0,2817,5.77,5.73,3.53,2
1.22,1,6,1,65.0,56.0,4705,6.71,6.8,4.39,2
1.02,3,7,3,60.5,58.0,4398,6.54,6.58,3.97,2
0.9,4,7,4,60.1,62.0,3804,6.28,6.24,3.76,2
0.9,2,5,2,63.9,61.0,3859,5.97,6.01,3.83,2
0.81,3,3,3,60.3,58.0,2701,6.0,6.04,3.63,2
0.91,5,3,5,61.6,57.0,3034,6.23,6.24,3.84,2
0.9,3,6,3,62.5,60.0,3950,6.05,6.11,3.8,2
0.7,3,7,3,63.5,54.0,2889,5.62,5.66,3.58,2
1.01,2,4,2,64.6,56.0,4274,6.17,6.21,4.0,2
1.01,3,4,3,63.1,60.0,4513,6.41,6.37,4.03,2
1.5,1,3,1,64.9,61.0,4704,7.14,7.09,4.62,2
0.92,2,4,2,62.3,63.0,4116,6.18,6.3,3.88,2
0.7,5,6,5,62.4,53.0,2839,5.73,5.71,3.57,2
1.2,4,4,4,59.6,60.0,4906,6.91,6.84,4.1,2
1.1,5,4,5,62.6,56.0,4537,6.57,6.65,4.14,2
1.07,4,8,4,62.6,61.0,4949,6.49,6.42,4.04,2
0.9,1,8,1,65.7,65.0,3751,6.06,5.94,3.94,2
1.06,5,4,5,59.9,58.0,4749,6.67,6.63,3.98,2
1.04,2,3,2,59.9,64.0,2970,6.51,6.45,3.88,2
0.9,1,3,1,65.3,57.0,2536,5.98,5.93,3.89,2
0.7,3,7,3,61.0,60.0,2850,5.74,5.77,3.51,2
0.9,3,4,3,63.6,55.0,4685,6.15,6.11,3.9,2
1.02,2,4,2,57.9,61.0,3770,6.75,6.68,3.89,2
0.76,3,6,3,62.5,58.0,3238,5.79,5.83,3.63,2
1.17,2,3,2,63.6,61.0,4914,6.66,6.64,4.23,2
0.8,4,4,4,61.2,53.0,2867,6.05,5.98,3.68,2
1.1,5,6,5,60.4,55.0,4809,6.73,6.77,4.08,2
1.0,2,5,2,61.7,63.0,4493,6.36,6.37,3.93,2
1.07,3,3,3,62.5,56.0,4873,6.5,6.53,4.07,2
0.91,5,3,5,60.6,57.0,4663,6.25,6.27,3.79,2
1.01,2,5,2,62.8,61.0,4210,6.31,6.37,3.98,2
0.75,3,6,3,63.2,57.0,3129,5.78,5.74,3.64,2
1.2,4,2,4,62.0,59.0,4704,6.77,6.72,4.18,2
0.9,3,4,3,62.6,55.0,3964,6.14,6.19,3.86,2
0.79,5,7,5,62.3,55.0,2946,5.9,5.94,3.69,2
1.01,3,2,3,58.9,59.0,3952,6.56,6.62,3.88,2
0.97,5,6,5,61.7,56.0,3884,6.37,6.32,3.92,2
0.9,1,8,1,66.4,59.0,3382,5.97,5.92,3.95,2
1.14,5,2,5,61.5,57.0,4212,6.73,6.77,4.15,2
0.7,4,7,4,60.0,59.0,2753,5.75,5.79,3.46,2
0.9,4,4,4,62.0,58.0,4355,6.16,6.13,3.81,2
0.9,3,8,3,63.0,58.0,4523,6.11,6.14,3.86,2
1.16,5,3,5,62.6,56.0,4478,6.68,6.73,4.2,2
1.01,4,4,4,61.2,59.0,4191,6.45,6.4,3.93,2
0.78,5,7,5,61.4,56.0,3582,5.91,5.95,3.64,2
0.94,3,7,3,61.8,56.0,4661,6.29,6.33,3.9,2
0.73,5,6,5,61.6,55.0,2951,5.77,5.81,3.56,2
0.71,2,3,2,63.8,56.0,2549,5.65,5.7,3.62,2
0.9,4,7,4,62.3,56.0,4502,6.21,6.14,3.85,2
1.01,4,4,4,62.9,60.0,4559,6.33,6.22,3.95,2
1.2,4,2,4,61.1,59.0,4234,6.81,6.78,4.15,2
0.52,5,8,5,61.3,56.0,2550,5.21,5.22,3.2,2
0.9,3,5,3,61.5,56.0,4116,6.15,6.2,3.8,2
1.01,2,4,2,63.5,60.0,3971,6.23,6.31,3.98,2
1.36,4,5,4,62.1,57.0,4509,7.11,7.06,4.4,2
1.0,2,2,2,58.7,61.0,3769,6.5,6.52,3.82,2
1.01,2,2,2,59.5,62.0,3756,6.42,6.46,3.83,2
0.74,3,7,3,61.8,58.0,3180,5.79,5.82,3.59,2
1.01,4,6,4,62.3,59.0,4969,6.38,6.4,3.98,2
0.71,5,7,5,60.3,56.0,3217,5.8,5.84,3.51,2
0.97,2,4,2,62.1,60.0,4020,6.24,6.29,3.89,2
0.85,5,5,5,62.2,56.0,3670,6.04,6.09,3.77,2
0.99,1,4,1,71.6,57.0,3593,5.94,5.8,4.2,2
0.81,2,5,2,62.9,58.0,3250,5.88,5.94,3.72,2
0.71,3,7,3,62.9,57.0,2964,5.68,5.7,3.58,2
0.74,3,6,3,61.5,55.1,3948,5.82,5.85,3.59,2
0.93,4,2,4,62.3,60.0,3250,6.3,6.23,3.9,2
0.9,5,4,5,61.9,55.0,4101,6.21,6.19,3.84,2
0.9,4,6,4,61.6,60.0,3992,6.19,6.14,3.8,2
0.7,1,6,1,64.9,59.0,3039,5.56,5.59,3.62,2
0.9,5,8,5,62.4,56.0,4078,6.16,6.24,3.87,2
0.61,5,7,5,62.2,56.0,3084,5.43,5.47,3.39,2
0.9,2,6,2,64.3,57.0,3267,6.06,6.16,3.93,2
0.71,5,7,5,62.3,56.0,3198,5.66,5.7,3.54,2
0.79,5,6,5,61.9,57.0,4180,5.93,5.96,3.68,2
1.05,4,4,4,62.5,57.0,4558,6.52,6.45,4.05,2
0.9,2,4,2,62.1,61.0,3447,6.07,6.11,3.78,2
0.73,5,7,5,62.4,57.0,3201,5.75,5.79,3.6,2
0.9,5,3,5,60.8,57.0,3308,6.22,6.25,3.79,2
1.05,3,4,3,59.5,58.0,4608,6.61,6.69,3.96,2
1.01,4,7,4,60.8,58.0,4706,6.43,6.4,3.9,2
1.08,4,3,4,62.7,57.0,3805,6.57,6.53,4.11,2
0.76,5,6,5,60.9,57.0,3716,5.89,5.96,3.61,2
1.01,5,6,5,62.9,57.0,4858,6.35,6.41,4.01,2
0.76,5,4,5,61.4,55.0,3050,5.82,5.9,3.6,2
0.9,3,4,3,62.7,59.0,4155,6.1,6.15,3.84,2
0.74,3,8,3,62.2,59.0,2713,5.75,5.79,3.59,2
0.6,5,6,5,62.3,56.0,2652,5.37,5.41,3.36,2
0.75,3,6,3,62.3,58.0,2573,5.8,5.86,3.63,2
0.88,5,4,5,61.6,56.0,3557,6.13,6.17,3.79,2
0.73,5,6,5,61.2,56.0,2835,5.89,5.81,3.58,2
1.02,5,3,5,62.0,56.0,4738,6.44,6.46,4.0,2
1.01,2,7,2,64.3,59.0,4106,6.28,6.31,4.05,2
0.9,2,7,2,65.8,60.0,3595,5.94,5.97,3.92,2
1.03,1,3,1,65.3,55.0,2884,6.32,6.27,4.11,2
0.74,3,7,3,63.5,58.0,3993,5.78,5.72,3.65,2
1.01,3,4,3,62.8,58.0,4559,6.36,6.38,4.0,2
1.0,1,6,1,67.0,52.0,4984,6.12,6.08,4.09,2
0.75,3,7,3,61.1,59.0,3005,5.85,5.9,3.59,2
1.08,1,2,1,64.9,60.0,3302,6.46,6.32,4.15,2
1.01,4,5,4,62.1,56.0,4805,6.42,6.36,3.97,2
0.9,3,4,3,62.0,57.0,4155,6.1,6.16,3.8,2
0.53,5,8,5,62.2,56.0,2563,5.18,5.21,3.23,2
0.82,5,6,5,61.7,56.0,3810,6.01,6.06,3.72,2
1.04,5,7,5,62.0,57.0,4530,6.47,6.5,4.02,2
0.72,3,6,3,63.3,57.0,3219,5.68,5.75,3.62,2
0.9,2,7,2,60.8,65.0,3625,6.31,6.18,3.8,2
0.73,5,7,5,62.0,56.0,4830,5.75,5.79,3.58,2
1.05,5,4,5,62.0,56.0,4223,6.53,6.46,4.03,2
1.13,5,3,5,61.4,57.0,4936,6.72,6.69,4.12,2
0.94,4,7,4,60.0,58.0,4661,6.37,6.44,3.84,2
0.7,5,7,5,62.7,57.0,3016,5.65,5.7,3.56,2
0.86,5,3,5,63.0,53.0,2706,6.1,6.06,3.83,2
1.04,3,4,3,63.2,58.0,4911,6.45,6.42,4.07,2
0.7,3,5,3,60.2,61.0,3052,5.66,5.74,3.43,2
0.9,4,4,4,61.0,59.0,3387,6.16,6.11,3.74,2
0.74,5,5,5,61.7,56.0,2690,5.8,5.87,3.6,2
1.01,3,2,3,62.2,58.0,3905,6.37,6.4,3.97,2
0.9,2,4,2,64.1,57.0,4234,6.07,6.04,3.88,2
1.01,2,6,2,63.8,57.0,3532,6.31,6.36,4.04,2
0.75,2,7,2,58.3,60.0,2923,5.94,5.99,3.48,2
0.84,4,6,4,59.0,59.0,3115,6.18,6.13,3.63,2
1.02,2,6,2,63.3,61.0,3811,6.28,6.32,3.99,2
0.91,4,5,4,60.8,56.0,4357,6.28,6.21,3.8,2
0.91,4,8,4,62.2,59.0,4051,6.23,6.19,3.86,2
1.01,4,4,4,63.0,60.0,4642,6.36,6.33,4.0,2
1.0,5,5,5,61.9,56.0,4997,6.37,6.45,3.97,2
0.72,5,3,5,61.3,56.0,2591,5.77,5.8,3.55,2
0.73,4,6,4,59.9,58.0,2882,5.87,5.84,3.51,2
1.21,4,2,4,59.9,60.0,4770,6.89,6.86,4.12,2
1.01,2,4,2,63.4,58.0,4559,6.34,6.38,4.03,2
1.2,5,4,5,58.6,57.0,3763,7.01,6.96,4.09,2
0.92,4,4,4,62.0,60.0,3618,6.21,6.27,3.87,2
0.85,4,7,4,60.2,60.0,3803,6.14,6.09,3.68,2
0.91,3,6,3,63.1,60.0,4188,6.13,6.17,3.88,2
0.77,4,8,4,61.3,60.0,3428,5.92,5.89,3.62,2
1.02,5,6,5,62.4,57.0,4319,6.4,6.43,4.0,2
0.91,5,2,5,60.7,57.0,3267,6.23,6.26,3.79,2
0.71,4,4,4,62.9,60.0,3349,5.74,5.67,3.59,2
1.02,3,3,3,60.4,58.0,3927,6.52,6.56,3.95,2
0.9,2,7,2,63.8,56.0,3510,6.09,6.17,3.91,2
0.8,3,7,3,61.6,57.0,4263,5.95,5.97,3.67,2
0.7,5,4,5,61.0,56.0,3185,5.75,5.79,3.51,2
1.02,4,8,4,61.5,58.0,4381,6.51,6.33,3.95,2
0.9,4,4,4,61.8,56.0,4064,6.18,6.16,3.81,2
0.73,5,7,5,61.4,58.0,2914,5.76,5.8,3.55,2
0.81,3,3,3,62.7,58.0,2950,5.9,5.96,3.72,2
0.7,5,7,5,60.9,57.0,2768,5.73,5.76,3.5,2
0.9,1,8,1,63.8,61.0,4252,6.07,5.99,3.85,2
1.01,4,3,4,61.8,59.0,4166,6.37,6.44,3.96,2
1.2,2,5,2,63.1,57.0,4847,6.73,6.77,4.26,2
0.9,4,6,4,59.7,60.0,3951,6.25,6.22,3.72,2
0.73,3,6,3,61.9,59.0,3442,5.72,5.84,3.58,2
0.9,4,4,4,60.0,59.0,3629,6.23,6.16,3.72,2
0.73,2,4,2,64.1,58.8,2673,5.63,5.67,3.62,2
0.9,5,7,5,62.0,55.0,3662,6.15,6.23,3.84,2
0.71,5,5,5,60.5,56.0,2776,5.8,5.76,3.5,2
1.09,3,3,3,62.5,57.0,4584,6.56,6.58,4.11,2
1.04,3,4,3,61.6,61.0,3203,6.45,6.47,3.98,2
0.71,4,6,4,61.0,59.0,2571,5.72,5.69,3.48,2
0.71,4,6,4,59.8,61.0,2633,5.81,5.79,3.47,2
0.9,4,6,4,62.3,57.0,3704,6.18,6.15,3.84,2
0.72,5,5,5,62.4,57.0,3139,5.71,5.76,3.58,2
0.9,1,6,1,65.7,63.0,3062,6.01,5.96,3.93,2
0.71,5,5,5,60.6,56.0,2911,5.76,5.8,3.5,2
1.24,4,3,4,62.4,59.0,4791,6.89,6.87,4.29,2
1.01,3,6,3,63.1,57.0,4072,6.37,6.3,4.0,2
0.74,5,4,5,62.2,55.0,3178,5.83,5.81,3.62,2
0.74,5,4,5,62.1,56.0,2870,5.77,5.83,3.6,2
0.9,1,3,1,63.5,57.0,4194,5.98,6.09,3.83,2
1.01,4,4,4,61.3,59.0,4355,6.47,6.41,3.95,2
1.1,4,6,4,62.0,59.0,4928,6.62,6.6,4.1,2
1.01,5,5,5,59.3,60.0,4556,6.54,6.58,3.89,2
0.73,5,3,5,60.8,56.0,3438,5.82,5.85,3.55,2
0.93,3,8,3,62.6,57.0,4214,6.2,6.26,3.9,2
0.83,3,4,3,62.5,59.0,2800,5.95,6.02,3.74,2
0.61,5,6,5,61.5,55.0,3248,5.47,5.53,3.38,2
0.7,5,5,5,61.3,56.0,3949,5.72,5.73,3.51,2
0.9,1,8,1,64.7,54.0,3205,6.1,6.04,3.93,2
1.0,3,4,3,62.0,54.0,4995,6.43,6.47,4.0,2
0.7,5,7,5,62.3,54.0,2930,5.67,5.72,3.55,2
0.93,4,4,4,60.9,61.0,3437,6.24,6.2,3.79,2
0.91,3,2,3,62.6,55.0,3299,6.17,6.19,3.87,2
1.01,4,5,4,61.0,58.0,4327,6.48,6.43,3.94,2
0.9,2,7,2,63.8,61.0,3391,6.05,6.08,3.87,2
0.79,3,7,3,62.7,56.0,3539,5.85,5.88,3.68,2
0.94,4,7,4,60.4,59.0,3758,6.37,6.34,3.84,2
0.91,2,5,2,63.4,54.0,4284,6.07,6.24,3.9,2
0.7,3,8,3,63.5,58.0,2686,5.61,5.64,3.57,2
