carat,cut,color,clarity,depth,table,price,x,y,z,cluster
2.03,4,7,4,61.5,59.0,18477,8.24,8.16,5.04,4
2.11,4,4,4,61.0,58.0,13233,8.31,8.27,5.06,4
1.26,5,7,5,61.1,57.0,14429,7.0,6.98,4.27,4
1.54,4,4,4,62.5,58.0,12308,7.38,7.33,4.6,4
2.01,3,2,3,61.6,60.0,12084,7.99,8.02,4.93,4
1.77,3,8,3,59.2,61.0,14561,7.86,7.98,4.69,4
2.22,4,2,4,60.0,60.0,18706,8.49,8.43,5.08,4
1.51,3,4,3,61.5,58.0,12981,7.3,7.39,4.52,4
2.1,3,4,3,63.3,57.0,13790,8.2,8.08,5.15,4
1.58,5,7,5,62.6,56.0,17894,7.41,7.44,4.65,4
2.51,4,2,4,59.6,60.0,17452,8.84,8.79,5.25,4
2.01,4,5,4,62.3,61.0,16242,7.96,7.89,5.02,4
2.01,4,3,4,61.7,60.0,16700,8.09,8.02,4.97,4
1.98,4,3,4,62.5,58.0,16171,7.95,7.99,4.98,4
1.64,4,7,4,59.5,58.0,14107,7.64,7.72,4.57,4
1.22,5,6,5,62.0,54.0,13539,6.88,6.9,4.27,4
2.03,1,5,1,64.9,59.0,14687,7.85,7.99,5.14,4
1.51,4,7,4,58.6,62.0,12655,7.58,7.53,4.43,4
1.51,5,5,5,60.8,54.0,12100,7.45,7.43,4.52,4
2.02,4,5,4,61.3,56.0,16929,8.22,8.16,5.02,4
1.8,5,3,5,62.4,54.0,14959,7.77,7.8,4.86,4
2.02,4,4,4,62.1,61.0,16985,8.06,7.99,4.98,4
1.51,5,5,5,59.8,60.0,12846,7.45,7.5,4.47,4
1.62,5,7,5,61.4,57.0,16358,7.54,7.58,4.64,4
2.21,4,4,4,59.0,59.0,13872,8.51,8.46,5.01,4
1.5,3,6,3,61.3,58.0,12526,7.24,7.29,4.45,4
2.03,4,6,4,60.9,59.0,12021,8.15,8.11,4.95,4
1.61,5,6,5,62.9,56.0,15426,7.52,7.46,4.71,4
2.04,1,7,1,65.4,55.0,12799,7.87,7.93,5.17,4
3.22,5,3,5,62.6,55.0,12545,9.49,9.42,5.92,4
2.01,2,4,2,63.3,55.0,18640,7.87,7.94,5.0,4
2.15,5,3,5,60.9,56.0,13006,8.38,8.33,5.09,4
2.1,4,2,4,62.9,58.0,13930,8.15,8.09,5.11,4
2.01,2,5,2,63.0,60.0,14745,7.92,7.99,5.01,4
2.1,3,4,3,62.9,57.0,18480,8.12,8.19,5.13,4
2.0,2,7,2,64.7,57.0,15393,7.75,7.86,5.05,4
1.65,3,4,3,62.0,58.0,12773,7.56,7.66,4.72,4
1.33,4,7,4,60.5,58.0,12342,7.15,7.1,4.31,4
1.59,4,6,4,60.2,60.0,15602,7.62,7.59,4.58,4
2.02,5,4,5,62.6,57.0,14182,8.01,7.97,5.0,4
1.52,3,6,3,62.3,56.0,14412,7.29,7.34,4.56,4
1.5,4,8,4,61.8,60.0,15240,7.37,7.3,4.53,4
2.02,3,8,3,62.3,56.0,17263,7.99,8.06,5.0,4
1.25,5,7,5,61.8,55.0,16823,6.95,6.9,4.28,4
1.52,3,6,3,63.5,57.0,14217,7.23,7.29,4.61,4
1.72,5,4,5,61.9,56.0,15197,7.7,7.75,4.78,4
3.0,4,5,4,59.7,60.0,13203,9.42,9.26,5.58,4
2.01,2,3,2,64.6,57.0,12681,7.82,7.88,5.07,4
2.02,4,3,4,61.1,61.0,13991,8.11,8.08,4.95,4
2.07,4,7,4,58.9,61.0,13786,8.45,8.35,4.95,4
2.38,4,2,4,62.4,58.0,12364,8.54,8.46,5.31,4
1.61,5,5,5,61.8,57.0,17076,7.48,7.51,4.63,4
2.01,4,2,4,60.8,58.0,12048,8.19,8.13,4.96,4
1.61,4,6,4,62.3,59.0,15426,7.53,7.47,4.67,4
1.51,5,8,5,62.0,56.0,13162,7.35,7.39,4.57,4
2.15,5,4,5,61.8,57.0,17063,8.24,8.3,5.11,4
1.73,3,5,3,62.9,58.0,16807,7.58,7.65,4.79,4
2.05,5,5,5,61.6,56.0,18181,8.16,8.11,5.01,4
2.03,4,3,4,60.5,62.0,16483,8.22,8.17,4.96,4
2.25,5,3,5,62.4,57.0,17143,8.39,8.32,5.21,4
1.8,5,6,5,61.9,56.0,14814,7.78,7.87,4.84,4
2.01,2,4,2,62.2,57.0,14956,8.05,8.1,5.03,4
2.02,3,5,3,63.1,56.0,15848,8.06,8.02,5.07,4
1.93,4,4,4,60.5,60.0,17096,8.06,7.98,4.85,4
2.29,4,4,4,61.6,60.0,17539,8.45,8.43,5.2,4
2.27,5,3,5,63.0,54.0,15710,8.36,8.39,5.28,4
1.56,5,5,5,60.4,56.0,13724,7.51,7.55,4.55,4
1.52,5,8,5,62.1,58.0,15922,7.36,7.4,4.58,4
1.2,3,6,3,62.3,60.0,12905,6.74,6.8,4.22,4
1.18,5,7,5,61.1,56.0,14847,6.78,6.91,4.18,4
1.5,4,5,4,62.7,58.0,14157,7.28,7.32,4.58,4
2.01,4,3,4,60.5,60.0,16626,8.15,8.17,4.94,4
2.0,3,5,3,62.5,58.0,18186,7.98,8.04,5.01,4
2.35,4,2,4,60.7,60.0,14399,8.64,8.6,5.23,4
1.58,5,4,5,61.4,56.0,12334,7.5,7.56,4.62,4
2.01,4,8,4,59.1,60.0,13811,8.31,8.21,4.88,4
2.01,3,4,3,63.4,58.0,12617,8.01,7.94,5.06,4
2.0,3,3,3,63.7,61.0,12221,7.85,7.97,5.04,4
2.0,5,3,5,62.0,57.0,17889,8.04,7.99,4.97,4
2.21,4,6,4,59.6,60.0,16657,8.53,8.49,5.07,4
1.4,4,6,4,58.8,61.0,12401,7.35,7.32,4.31,4
2.03,5,4,5,60.8,57.0,17864,8.18,8.24,4.99,4
1.52,4,5,4,62.8,60.0,13768,7.26,7.22,4.55,4
2.03,2,8,2,63.1,59.0,13109,8.12,7.99,5.08,4
2.18,4,5,4,61.9,60.0,17841,8.24,8.29,5.12,4
2.01,5,2,5,62.9,54.0,12565,8.03,8.07,5.06,4
2.04,5,3,5,61.0,57.0,16718,8.18,8.21,5.0,4
2.01,4,2,4,60.5,59.0,12690,8.12,8.01,4.88,4
2.01,2,4,2,57.6,63.0,18340,8.23,8.25,4.75,4
2.05,4,3,4,60.8,58.0,16896,8.26,8.19,5.0,4
2.03,5,6,5,62.4,57.0,12677,8.09,8.02,5.03,4
1.51,2,6,2,62.0,59.0,13819,7.18,7.37,4.51,4
2.01,2,7,2,60.0,64.0,16733,8.17,8.09,4.88,4
2.01,4,3,4,61.0,60.0,12617,8.16,8.11,4.96,4
5.01,1,2,1,65.5,59.0,18018,10.74,10.54,6.98,4
2.01,4,3,4,59.5,60.0,13003,8.26,8.21,4.9,4
2.02,5,2,5,62.4,56.0,12591,8.03,8.19,5.06,4
2.18,5,3,5,62.0,57.0,13769,8.35,8.24,5.14,4
2.07,4,2,4,61.7,60.0,13731,8.23,8.15,5.05,4
1.51,4,6,4,62.2,60.0,13474,7.25,7.34,4.54,4
1.5,4,6,4,61.5,58.0,14586,7.32,7.34,4.51,4
1.74,5,5,5,61.7,56.0,16316,7.72,7.68,4.75,4
2.17,4,8,4,62.2,59.0,16472,8.28,8.34,5.17,4
1.7,3,4,3,62.8,57.0,14137,7.47,7.57,4.72,4
1.53,5,5,5,60.5,57.0,16311,7.42,7.52,4.51,4
1.51,3,7,3,63.3,61.0,13757,7.24,7.17,4.56,4
1.7,5,4,5,61.5,55.0,16240,7.69,7.73,4.74,4
1.51,4,5,4,62.9,60.0,13828,7.3,7.21,4.56,4
1.51,2,6,2,59.5,58.0,14148,7.35,7.44,4.4,4
1.2,5,6,5,61.1,55.0,13088,6.86,6.89,4.2,4
2.16,3,3,3,58.6,60.0,16080,8.48,8.55,4.99,4
1.53,4,5,4,59.9,61.0,13206,7.54,7.45,4.49,4
2.02,3,4,3,63.1,54.0,13655,8.09,7.99,5.07,4
1.65,5,5,5,62.4,55.0,17729,7.61,7.53,4.72,4
2.0,2,3,2,63.3,56.0,16544,7.98,8.03,5.07,4
1.51,2,7,2,63.6,56.0,12490,7.34,7.23,4.63,4
2.01,4,4,4,60.0,60.0,12271,8.16,8.13,4.89,4
2.0,4,8,4,60.8,60.0,16484,8.15,8.1,4.94,4
2.03,3,4,3,56.8,61.0,16442,8.52,8.42,4.81,4
1.8,5,6,5,61.4,54.0,16340,7.86,7.82,4.81,4
2.41,4,2,4,61.1,60.0,15320,8.66,8.6,5.27,4
1.37,4,7,4,59.4,60.0,12713,7.27,7.2,4.3,4
2.26,5,5,5,61.9,57.0,12831,8.44,8.36,5.2,4
1.51,5,7,5,59.8,59.0,13986,7.55,7.47,4.49,4
2.05,4,2,4,62.4,58.0,14224,8.08,8.13,5.06,4
2.14,4,3,4,59.3,59.0,15559,8.43,8.39,5.0,4
1.59,5,5,5,59.9,56.0,16599,7.57,7.64,4.55,4
1.5,3,5,3,63.5,54.0,13239,7.26,7.22,4.6,4
1.51,5,8,5,62.1,58.0,15821,7.32,7.34,4.55,4
1.5,5,5,5,61.0,57.0,12576,7.32,7.4,4.49,4
1.5,3,5,3,62.1,57.0,12156,7.21,7.31,4.51,4
1.75,4,4,4,61.4,59.0,13081,7.79,7.69,4.75,4
1.5,2,6,2,60.2,58.0,12693,7.31,7.35,4.41,4
1.8,2,6,2,57.9,58.0,12196,8.08,8.13,4.69,4
1.64,4,5,4,62.4,58.0,14201,7.49,7.52,4.68,4
2.14,3,7,3,61.5,58.0,18125,8.24,8.31,5.09,4
3.01,1,3,1,65.8,56.0,18242,8.99,8.94,5.9,4
1.76,3,4,3,63.1,59.0,12288,7.69,7.59,4.82,4
1.71,5,4,5,61.4,57.0,12416,7.63,7.74,4.72,4
1.86,3,4,3,58.6,62.0,17267,8.07,8.14,4.75,4
2.27,2,2,2,59.3,61.0,17051,8.47,8.55,5.05,4
2.17,4,2,4,62.3,58.0,13556,8.31,8.26,5.16,4
1.51,5,6,5,62.2,53.0,13646,7.31,7.35,4.56,4
2.04,4,4,4,58.1,60.0,18795,8.37,8.28,4.84,4
1.2,5,6,5,61.6,57.0,14430,6.84,6.79,4.2,4
2.36,5,2,5,61.6,57.0,17829,8.6,8.55,5.28,4
2.0,5,5,5,62.3,57.0,17760,8.06,7.97,4.99,4
1.51,5,7,5,62.7,57.0,14482,7.31,7.26,4.57,4
1.64,4,6,4,61.3,58.0,12821,7.65,7.59,4.67,4
1.51,3,7,3,62.4,58.0,13623,7.26,7.33,4.55,4
2.01,5,4,5,62.1,56.0,14725,8.11,8.08,5.03,4
1.11,5,7,5,61.3,54.0,12725,6.68,6.72,4.11,4
1.52,5,5,5,60.6,57.0,15760,7.45,7.49,4.52,4
2.04,4,7,4,62.7,60.0,15398,8.04,8.0,5.03,4
2.05,4,5,4,62.1,56.0,12857,8.18,8.1,5.04,4
1.7,4,5,4,59.0,58.0,15797,7.8,7.85,4.62,4
1.68,3,6,3,61.1,60.0,15309,7.63,7.7,4.68,4
1.5,3,7,3,62.1,60.0,14639,7.27,7.32,4.53,4
1.51,2,5,2,63.8,59.0,13155,7.24,7.28,4.63,4
1.63,5,5,5,61.7,55.0,15697,7.56,7.6,4.68,4
1.39,5,5,5,60.6,55.0,13061,7.27,7.21,4.39,4
2.11,4,5,4,62.2,60.0,16336,8.19,8.15,5.08,4
1.71,3,4,3,61.2,62.0,14893,7.59,7.65,4.66,4
4.01,4,3,4,61.0,61.0,15223,10.14,10.1,6.17,4
1.71,4,8,4,60.6,60.0,13325,7.76,7.69,4.68,4
2.08,5,3,5,62.3,56.0,15132,8.16,8.22,5.1,4
2.03,3,6,3,59.8,56.0,15811,8.21,8.3,4.94,4
2.04,3,4,3,60.0,60.0,16319,8.21,8.17,4.91,4
2.37,4,4,4,62.3,57.0,16021,8.55,8.5,5.31,4
2.5,1,4,1,64.9,58.0,13278,8.46,8.43,5.48,4
2.01,3,4,3,61.5,60.0,17003,8.09,8.01,4.95,4
2.22,1,5,1,64.4,58.0,12508,8.32,8.15,5.3,4
1.71,4,4,4,62.8,58.0,12338,7.62,7.53,4.76,4
1.54,5,5,5,62.5,57.0,15197,7.36,7.3,4.58,4
2.03,4,4,4,61.7,59.0,16900,8.17,8.1,5.02,4
2.11,4,2,4,61.0,58.0,12440,8.2,8.29,5.03,4
1.71,2,7,2,64.0,53.0,13287,7.68,7.54,4.87,4
2.11,5,4,5,61.5,57.0,12179,8.3,8.25,5.09,4
1.5,4,6,4,61.1,58.0,14071,7.33,7.36,4.49,4
2.04,4,3,4,58.8,60.0,14775,8.42,8.32,4.92,4
2.5,4,3,4,59.0,60.0,18447,8.76,8.89,5.21,4
1.5,3,4,3,59.6,60.0,12152,7.39,7.42,4.41,4
2.4,5,4,5,62.0,55.0,18374,8.57,8.6,5.32,4
1.52,4,6,4,61.0,58.0,15522,7.42,7.39,4.52,4
2.03,4,5,4,61.3,59.0,18423,8.11,8.08,4.96,4
2.0,1,4,1,65.1,59.0,13442,7.83,7.77,5.08,4
2.22,3,2,3,62.8,57.0,13579,8.29,8.33,5.22,4
2.07,4,7,4,61.2,58.0,16957,8.24,8.19,5.03,4
2.02,4,5,4,61.8,58.0,17579,8.16,8.1,4.94,4
1.51,2,5,2,63.1,60.0,13686,7.24,7.3,4.59,4
2.01,5,2,5,60.8,57.0,13253,8.15,8.13,4.95,4
2.39,4,4,4,60.6,58.0,16687,8.65,8.58,5.22,4
1.55,5,7,5,61.9,58.0,15293,7.39,7.45,4.59,4
1.65,5,4,5,62.1,56.0,12225,7.68,7.65,4.76,4
2.24,5,3,5,61.7,58.0,16709,8.43,8.37,5.18,4
1.71,5,5,5,61.4,57.0,17204,7.72,7.65,4.72,4
1.55,5,5,5,61.6,55.0,14039,7.48,7.45,4.6,4
1.5,5,5,5,62.2,54.0,13154,7.39,7.34,4.58,4
2.4,3,3,3,60.6,58.5,17955,8.59,8.67,5.24,4
1.52,4,4,4,63.0,60.0,12013,7.3,7.25,4.58,4
1.56,4,5,4,60.9,58.0,14139,7.49,7.53,4.57,4
2.4,5,2,5,62.7,57.0,16687,8.6,8.5,5.36,4
1.51,4,5,4,62.5,59.0,12872,7.34,7.28,4.57,4
2.0,3,8,3,60.0,56.0,17953,8.16,8.23,4.92,4
2.54,3,4,3,63.5,56.0,16353,8.68,8.65,5.5,4
2.2,5,3,5,61.7,55.0,18059,8.41,8.37,5.18,4
2.08,4,2,4,60.3,59.0,14933,8.29,8.23,4.98,4
2.04,4,6,4,60.2,58.0,18066,8.17,8.24,4.94,4
2.04,3,4,3,62.5,61.0,17952,8.04,8.08,5.04,4
2.0,4,4,4,62.7,58.0,12168,8.06,8.01,5.04,4
1.72,4,5,4,61.8,60.0,18730,7.65,7.68,4.74,4
1.51,2,5,2,57.9,62.0,15420,7.54,7.53,4.36,4
2.02,4,4,4,62.1,61.0,17265,8.06,7.99,4.98,4
2.0,5,3,5,62.8,56.0,15258,8.04,7.95,5.02,4
2.1,5,2,5,61.5,61.0,13462,8.21,8.16,5.03,4
1.5,5,5,5,62.5,55.0,12787,7.26,7.23,4.53,4
1.64,5,4,5,60.6,57.0,12561,7.71,7.67,4.66,4
2.27,2,4,2,63.6,58.0,14249,8.37,8.29,5.3,4
1.56,5,5,5,61.3,56.0,14237,7.48,7.5,4.59,4
1.4,5,5,5,60.8,57.0,15134,7.21,7.23,4.39,4
1.84,4,4,4,59.7,58.0,13905,8.01,7.98,4.77,4
1.53,4,5,4,62.5,60.0,15365,7.31,7.34,4.58,4
2.02,4,3,4,59.2,58.0,13068,8.29,8.25,4.89,4
2.06,2,3,2,60.2,64.0,15046,8.34,8.14,4.97,4
1.6,3,4,3,61.2,58.6,12378,7.48,7.63,4.62,4
2.22,5,5,5,62.6,57.0,14637,8.35,8.29,5.21,4
2.15,3,2,3,62.4,60.0,13622,8.18,8.24,5.12,4
1.98,1,4,1,58.3,69.0,12923,8.28,8.17,4.8,4
1.53,4,5,4,61.0,60.0,14214,7.4,7.43,4.52,4
1.51,3,7,3,60.8,60.0,14338,7.3,7.36,4.46,4
2.02,5,2,5,62.2,57.0,13132,8.06,8.11,5.03,4
3.01,2,3,2,63.9,60.0,18242,9.06,9.01,5.77,4
1.51,4,5,4,60.9,58.0,15164,7.38,7.42,4.51,4
2.01,3,2,3,60.3,58.0,12392,8.11,8.17,4.91,4
1.7,5,4,5,62.8,57.0,14266,7.57,7.47,4.72,4
1.52,4,7,4,62.5,59.0,12305,7.26,7.33,4.56,4
1.71,5,4,5,62.4,58.0,13190,7.64,7.68,4.78,4
2.01,5,3,5,62.9,57.0,12717,8.05,7.98,5.04,4
2.05,4,4,4,61.8,60.0,18318,8.19,8.14,5.05,4
1.7,4,5,4,60.3,60.0,15941,7.72,7.64,4.63,4
1.71,4,6,4,62.3,59.0,18791,7.57,7.53,4.7,4
1.16,5,8,5,61.9,55.0,12314,6.72,6.76,4.17,4
1.7,3,5,3,63.5,56.0,15102,7.64,7.53,4.82,4
1.52,5,8,5,61.2,57.0,17659,7.4,7.46,4.55,4
1.21,5,7,5,62.0,55.0,13595,6.8,6.88,4.24,4
1.73,4,8,4,60.6,59.0,12770,7.76,7.68,4.68,4
2.0,4,8,4,61.6,59.0,17674,8.09,8.2,5.02,4
2.43,4,3,4,62.2,60.0,14727,8.59,8.53,5.33,4
2.01,3,2,3,61.7,59.0,14125,8.01,8.09,4.97,4
1.54,4,5,4,61.6,59.0,12308,7.46,7.4,4.58,4
2.01,2,4,2,64.1,59.0,18474,7.91,7.85,5.05,4
2.04,5,4,5,61.2,56.0,15874,8.19,8.25,5.03,4
2.04,4,3,4,60.2,59.0,15543,8.28,8.22,4.97,4
2.07,3,4,3,59.5,59.0,18489,8.27,8.3,4.92,4
2.0,5,3,5,61.7,56.0,15092,8.0,8.13,4.98,4
1.5,3,6,3,62.6,59.0,13728,7.21,7.26,4.53,4
1.54,5,5,5,60.8,57.0,16316,7.49,7.45,4.54,4
2.07,3,3,3,63.1,57.0,15245,8.2,8.1,5.14,4
2.0,3,6,3,63.3,56.0,15851,8.0,7.93,5.04,4
2.09,4,4,4,60.5,61.0,12063,8.32,8.25,5.01,4
1.26,4,8,4,60.5,58.0,14663,6.99,7.03,4.24,4
1.65,5,3,5,61.5,57.0,12495,7.59,7.65,4.69,4
1.72,3,7,3,63.4,56.0,18557,7.65,7.55,4.82,4
1.51,5,8,5,59.5,57.0,12738,7.56,7.46,4.47,4
2.06,4,3,4,61.8,58.0,14803,8.22,8.11,5.05,4
2.01,3,5,3,61.3,60.0,13940,8.08,8.17,4.98,4
1.62,5,4,5,61.5,61.0,12542,7.53,7.48,4.62,4
1.21,5,8,5,61.3,57.0,12375,6.85,6.88,4.21,4
2.0,4,4,4,59.8,60.0,14126,8.04,8.01,4.8,4
2.08,5,4,5,61.5,57.0,15065,8.26,8.2,5.06,4
1.79,4,5,4,60.5,58.0,14127,7.88,7.83,4.75,4
4.5,1,2,1,65.8,58.0,18531,10.23,10.16,6.72,4
2.14,4,3,4,59.5,59.0,15499,8.42,8.36,4.99,4
2.22,4,2,4,61.8,58.0,13703,8.42,8.31,5.17,4
1.75,4,6,4,61.4,58.0,17172,7.76,7.72,4.75,4
1.5,1,7,1,65.4,57.0,15584,7.14,7.07,4.65,4
1.72,4,6,4,62.4,60.0,14300,7.67,7.62,4.77,4
1.69,4,5,4,62.9,58.0,15889,7.59,7.51,4.75,4
1.5,5,6,5,62.4,55.0,14199,7.31,7.25,4.54,4
1.72,4,5,4,61.1,58.0,15946,7.73,7.69,4.71,4
2.1,3,4,3,63.0,57.0,16479,8.08,8.13,5.11,4
1.9,5,4,5,61.7,55.0,12443,7.9,7.81,4.85,4
1.51,4,8,4,61.7,58.0,15531,7.33,7.29,4.51,4
2.0,3,2,3,60.8,58.0,12768,7.99,8.07,4.88,4
2.61,2,3,2,64.2,63.0,13784,8.66,8.57,5.53,4
1.27,5,6,5,62.2,54.0,12576,6.92,6.95,4.31,4
1.59,5,4,5,61.8,57.0,12157,7.49,7.42,4.61,4
1.28,3,6,3,58.9,57.0,12285,7.13,7.17,4.21,4
1.38,5,5,5,61.8,56.0,13250,7.15,7.12,4.41,4
1.52,3,8,3,63.4,59.0,14680,7.32,7.24,4.61,4
2.02,4,6,4,61.7,58.0,18320,8.11,8.15,5.02,4
2.03,2,4,2,59.6,61.0,14720,8.16,8.21,4.88,4
1.75,5,3,5,61.0,56.0,12238,7.82,7.75,4.75,4
2.01,5,3,5,62.5,56.0,17523,8.0,7.96,4.99,4
1.5,5,6,5,61.9,56.0,15584,7.33,7.31,4.53,4
1.5,4,6,4,62.2,58.0,12030,7.34,7.29,4.55,4
2.48,4,3,4,61.0,60.0,16715,8.68,8.61,5.27,4
1.53,3,5,3,60.3,59.0,13228,7.52,7.58,4.55,4
2.09,4,4,4,60.9,58.0,13119,8.23,8.2,5.0,4
1.51,4,5,4,60.7,60.0,12437,7.36,7.4,4.48,4
1.51,4,6,4,61.7,59.0,15581,7.33,7.29,4.51,4
2.01,5,4,5,62.5,53.9,14998,8.04,8.07,5.04,4
2.01,5,3,5,64.8,55.0,15729,7.91,7.87,5.12,4
2.0,4,2,4,60.8,62.0,13162,8.12,8.09,4.93,4
2.5,2,2,2,62.0,58.0,18325,8.63,8.6,5.34,4
1.83,4,3,4,61.9,57.0,13711,7.91,7.85,4.88,4
1.5,4,6,4,61.5,58.0,14719,7.34,7.32,4.51,4
2.16,3,2,3,61.4,58.0,14715,8.29,8.31,5.1,4
2.01,4,2,4,61.1,59.0,13228,8.07,8.04,4.92,4
2.02,3,2,3,59.8,59.9,12598,8.16,8.21,4.9,4
1.54,5,7,5,62.0,56.0,14529,7.46,7.43,4.61,4
2.01,5,5,5,61.0,54.0,16922,8.01,8.13,4.92,4
2.0,2,5,2,59.1,61.0,17930,8.14,8.18,4.82,4
2.0,4,5,4,60.1,62.0,15485,8.07,8.0,4.83,4
1.5,4,5,4,60.2,58.0,13720,7.41,7.38,4.45,4
2.2,4,4,4,61.1,59.0,16996,8.41,8.35,5.12,4
1.52,4,7,4,60.6,58.0,16628,7.38,7.44,4.49,4
1.5,4,6,4,62.6,58.0,14918,7.31,7.26,4.56,4
1.71,4,4,4,58.8,60.0,12607,7.85,7.8,4.6,4
1.99,1,4,1,60.5,63.0,17713,8.2,8.11,4.93,4
2.16,3,4,3,62.3,60.0,14824,8.19,8.31,5.14,4
1.62,4,6,4,62.6,58.0,13177,7.48,7.53,4.7,4
1.75,5,5,5,62.6,56.0,16783,7.72,7.65,4.81,4
2.01,4,3,4,62.7,58.0,16778,7.98,7.94,4.99,4
1.58,4,8,4,62.7,60.0,13995,7.41,7.37,4.63,4
1.97,4,6,4,61.1,58.0,14410,8.05,8.11,4.94,4
2.14,5,3,5,61.9,56.0,14452,8.26,8.22,5.1,4
2.0,4,4,4,60.7,60.0,15312,8.07,8.11,4.91,4
1.84,4,4,4,59.7,58.0,13779,7.98,8.01,4.77,4
2.02,4,6,4,61.5,60.0,14790,8.15,8.05,4.98,4
1.51,5,4,5,62.4,56.0,12219,7.33,7.28,4.56,4
1.5,5,8,5,62.6,56.0,15992,7.27,7.21,4.53,4
2.08,5,4,5,58.7,60.0,18760,8.36,8.4,4.92,4
2.02,2,4,2,59.0,61.0,13144,8.26,8.31,4.89,4
1.62,5,5,5,62.7,56.0,15246,7.44,7.51,4.69,4
1.54,5,3,5,61.3,55.0,12401,7.39,7.47,4.56,4
2.0,4,7,4,61.8,56.0,18426,8.12,8.05,5.0,4
1.53,4,6,4,62.2,58.0,13423,7.36,7.27,4.55,4
2.01,3,3,3,59.7,63.0,17751,8.24,8.15,4.89,4
2.08,4,4,4,62.6,59.0,17617,8.1,8.13,5.08,4
1.15,5,7,5,60.9,56.0,12447,6.79,6.8,4.14,4
2.21,3,5,3,60.7,62.0,15825,8.42,8.48,5.13,4
2.03,3,3,3,62.8,60.0,13063,7.99,8.05,5.04,4
1.79,3,6,3,62.8,59.0,18429,7.7,7.8,4.87,4
1.5,4,6,4,61.6,58.0,14199,7.37,7.31,4.52,4
2.04,4,4,4,62.7,56.0,15760,8.12,8.06,5.07,4
2.04,4,5,4,62.1,59.0,14900,8.14,8.06,5.03,4
2.06,4,3,4,61.1,57.0,12842,8.3,8.24,5.05,4
1.51,3,6,3,58.9,60.0,14481,7.46,7.54,4.42,4
2.01,2,2,2,63.6,59.0,12369,8.01,7.96,5.08,4
2.53,4,4,4,62.1,59.0,18254,8.83,8.73,5.45,4
2.15,5,4,5,61.8,57.0,17219,8.3,8.24,5.11,4
1.22,4,7,4,61.1,60.0,13824,6.87,6.85,4.19,4
2.03,5,5,5,61.1,57.0,17182,8.16,8.21,5.0,4
2.01,4,4,4,60.8,59.0,12423,8.08,8.0,4.89,4
1.51,4,6,4,61.6,58.0,14683,7.32,7.35,4.52,4
1.79,4,4,4,62.6,56.0,14904,7.81,7.76,4.87,4
2.05,4,2,4,62.3,60.0,13543,8.09,8.15,5.06,4
1.51,4,4,4,60.6,60.0,12224,7.4,7.42,4.49,4
2.0,5,4,5,65.0,61.0,18604,7.9,7.79,5.11,4
1.7,2,4,2,63.3,57.0,12117,7.54,7.59,4.79,4
1.51,5,6,5,61.5,55.0,12152,7.39,7.35,4.53,4
1.51,5,5,5,60.5,56.0,15164,7.42,7.45,4.5,4
1.51,4,7,4,61.5,58.0,12530,7.33,7.38,4.52,4
2.21,4,4,4,61.3,60.0,14299,8.35,8.33,5.11,4
1.24,5,8,5,62.6,55.0,13803,6.89,6.94,4.33,4
1.52,4,8,4,58.4,60.0,12342,7.57,7.52,4.41,4
1.6,4,5,4,60.6,60.0,16215,7.57,7.51,4.57,4
1.66,3,5,3,63.2,56.0,15229,7.61,7.49,4.77,4
1.63,5,4,5,61.3,56.0,12620,7.6,7.57,4.65,4
2.01,3,4,3,63.5,53.0,15930,8.04,7.97,5.08,4
1.91,4,3,4,59.6,60.0,13092,8.02,7.98,4.77,4
2.03,1,6,1,65.4,58.0,16280,7.9,7.84,5.15,4
1.77,4,3,4,62.2,58.0,13085,7.76,7.68,4.8,4
2.22,4,3,4,60.5,59.0,14662,8.41,8.37,5.08,4
2.01,5,7,5,62.1,57.0,13387,8.0,7.88,4.93,4
2.01,4,5,4,60.6,59.0,17057,8.16,8.12,4.93,4
1.85,5,3,5,62.4,57.0,14245,7.91,7.86,4.92,4
1.52,5,7,5,62.1,56.0,13280,7.35,7.38,4.57,4
2.02,4,2,4,61.6,58.0,12431,8.14,8.1,5.0,4
1.54,4,8,4,59.3,59.0,16889,7.61,7.54,4.49,4
2.11,3,3,3,62.4,53.0,14740,8.17,8.27,5.13,4
2.05,4,7,4,58.6,59.0,17066,8.43,8.36,4.92,4
2.02,1,4,1,64.5,57.0,18565,8.0,7.95,5.14,4
2.02,2,3,2,61.0,62.0,12927,8.1,8.14,4.95,4
2.01,4,2,4,62.8,58.0,12407,8.09,8.0,5.05,4
1.42,3,6,3,58.4,62.0,15665,7.35,7.38,4.3,4
1.2,5,6,5,61.6,57.0,14300,6.84,6.79,4.2,4
2.05,4,3,4,60.6,60.0,17640,8.21,8.18,4.97,4
2.0,2,4,2,63.3,59.0,17600,7.96,8.03,5.06,4
2.05,5,5,5,61.6,56.0,18017,8.11,8.16,5.01,4
1.53,5,4,5,61.9,57.0,12848,7.39,7.35,4.56,4
2.0,4,4,4,61.5,61.0,13134,8.13,8.1,4.99,4
1.71,3,4,3,62.0,56.0,13904,7.64,7.68,4.75,4
2.14,5,3,5,62.2,57.0,13844,8.22,8.19,5.1,4
2.14,4,6,4,58.2,61.0,17742,8.5,8.45,4.93,4
2.12,5,4,5,61.4,57.0,12284,8.28,8.24,5.07,4
1.08,5,7,5,61.5,58.0,13994,6.57,6.64,4.06,4
1.52,2,6,2,57.8,59.0,12283,7.58,7.5,4.36,4
