carat,cut,color,clarity,depth,table,price,x,y,z,cluster
1.51,4,3,4,62.3,60.0,9467,7.28,7.32,4.55,3
1.52,2,2,2,63.1,61.0,6982,7.19,7.23,4.55,3
1.01,5,7,5,62.1,57.0,5372,6.4,6.45,3.99,3
1.16,5,5,5,62.3,57.0,7074,6.66,6.72,4.17,3
1.21,1,5,1,64.6,60.0,6397,6.69,6.62,4.3,3
1.17,5,3,5,61.7,56.0,6405,6.73,6.78,4.17,3
1.2,4,7,4,62.2,59.0,8602,6.82,6.78,4.23,3
1.2,5,3,5,62.5,56.0,5884,6.66,6.74,4.19,3
1.02,5,5,5,61.1,57.0,7898,6.48,6.51,3.97,3
1.29,3,3,3,61.8,58.0,6537,6.94,6.98,4.3,3
1.04,5,5,5,62.2,55.0,8637,6.48,6.51,4.04,3
1.11,5,3,5,63.0,56.0,5152,6.61,6.57,4.15,3
1.5,3,5,3,60.1,61.0,10019,7.28,7.4,4.41,3
1.31,4,5,4,61.5,59.0,10071,7.06,7.0,4.32,3
1.51,3,3,3,62.9,58.0,7139,7.24,7.3,4.57,3
1.06,4,5,4,61.1,58.0,8319,6.57,6.53,4.0,3
1.57,4,4,4,62.2,58.0,11415,7.45,7.4,4.62,3
3.65,1,4,1,67.1,53.0,11668,9.53,9.48,6.38,3
1.5,4,4,4,61.2,61.0,6979,7.34,7.27,4.47,3
1.2,5,5,5,62.3,54.0,10812,6.82,6.86,4.26,3
1.24,5,4,5,61.6,57.0,6958,6.92,6.84,4.24,3
1.0,4,7,4,60.4,59.0,7744,6.51,6.54,3.94,3
1.01,5,6,5,61.0,57.0,8688,6.52,6.46,3.96,3
1.03,4,4,4,62.5,59.0,5129,6.46,6.41,4.02,3
1.0,3,7,3,61.1,60.0,5082,6.42,6.47,3.94,3
1.02,4,5,4,61.0,58.0,6683,6.55,6.49,3.98,3
1.06,5,3,5,60.2,57.0,6945,6.62,6.66,4.0,3
1.32,4,6,4,59.7,60.0,7683,7.11,7.16,4.26,3
1.51,3,4,3,61.8,59.0,11161,7.27,7.32,4.51,3
1.1,4,8,4,60.0,59.0,6209,6.67,6.6,3.98,3
1.07,5,5,5,61.4,57.0,7275,6.56,6.63,4.05,3
1.05,5,3,5,62.2,55.8,6279,6.49,6.52,4.04,3
1.51,4,4,4,58.0,59.0,10063,7.57,7.54,4.38,3
1.76,5,3,5,61.2,55.0,9540,7.76,7.79,4.76,3
1.5,2,4,2,63.6,60.0,6770,7.3,7.23,4.63,3
1.21,4,7,4,60.3,58.0,10137,6.95,6.91,4.18,3
1.21,5,6,5,59.7,57.0,9335,6.94,6.92,4.14,3
1.16,5,5,5,61.6,55.0,5171,6.8,6.78,4.18,3
1.34,5,5,5,61.9,56.0,9401,7.1,7.05,4.38,3
1.95,4,4,4,60.3,59.0,5045,8.1,8.05,4.87,3
1.7,4,3,4,62.9,59.0,9330,7.57,7.51,4.74,3
1.01,2,7,2,63.8,60.0,7127,6.25,6.23,3.98,3
1.51,5,3,5,62.6,55.0,9891,7.29,7.34,4.58,3
1.0,3,5,3,62.1,59.0,7242,6.34,6.45,3.97,3
0.9,4,8,4,62.6,59.0,5001,6.14,6.17,3.85,3
1.0,4,8,4,60.3,60.0,5645,6.31,6.26,3.79,3
1.73,4,4,4,61.8,59.0,9607,7.71,7.66,4.75,3
1.05,3,5,3,59.7,58.0,5019,6.6,6.66,3.96,3
1.34,4,3,4,61.8,59.0,6754,7.07,7.04,4.36,3
1.04,1,5,1,64.9,58.0,5633,6.36,6.33,4.12,3
1.53,4,8,4,61.6,58.0,10712,7.35,7.42,4.55,3
1.48,3,4,3,62.5,59.0,8815,7.16,7.23,4.5,3
1.2,4,4,4,60.7,60.0,6250,6.88,6.82,4.16,3
1.2,4,7,4,60.7,57.0,10053,6.89,6.81,4.16,3
1.0,2,8,2,60.8,61.0,6189,6.33,6.4,3.87,3
1.01,5,8,5,61.2,57.0,5443,6.44,6.47,3.95,3
1.01,4,6,4,62.2,59.0,5096,6.41,6.38,3.98,3
1.0,5,6,5,62.1,57.0,5929,6.34,6.38,3.95,3
1.0,2,5,2,63.4,57.0,5702,6.27,6.31,3.99,3
1.22,5,5,5,61.1,56.0,10888,6.91,6.94,4.23,3
1.03,5,6,5,62.6,57.0,9598,6.49,6.38,4.03,3
1.35,5,4,5,62.8,57.0,7619,6.98,7.09,4.42,3
1.51,2,8,2,61.7,65.0,7384,7.31,7.38,4.53,3
1.05,3,7,3,63.5,57.0,6586,6.51,6.46,4.12,3
1.04,5,5,5,61.9,57.0,6628,6.48,6.5,4.02,3
1.52,4,7,4,58.1,60.0,9831,7.59,7.53,4.39,3
1.5,3,7,3,63.5,59.0,9450,7.28,7.25,4.61,3
1.23,4,2,4,61.2,57.0,5768,6.92,6.86,4.22,3
1.09,5,5,5,62.5,56.0,6856,6.63,6.55,4.12,3
1.2,4,4,4,62.4,58.0,5718,6.76,6.79,4.23,3
1.71,4,5,4,61.3,58.0,11032,7.64,7.6,4.67,3
1.39,5,7,5,60.8,57.0,11726,7.24,7.21,4.39,3
1.04,4,4,4,61.2,59.0,5561,6.57,6.51,4.0,3
1.01,1,5,1,68.9,60.0,5294,6.06,6.02,4.17,3
1.53,5,3,5,60.2,60.0,10171,7.51,7.48,4.51,3
1.53,5,4,5,59.8,59.0,10063,7.48,7.54,4.49,3
1.5,3,5,3,63.6,58.0,10633,7.14,7.29,4.59,3
1.19,3,8,3,61.1,58.0,6157,6.84,6.88,4.19,3
0.9,3,5,3,59.8,60.0,5102,6.23,6.28,3.74,3
1.0,2,5,2,63.8,59.0,5148,6.26,6.34,4.02,3
1.51,4,4,4,61.2,59.0,7534,7.4,7.38,4.52,3
1.0,3,8,3,62.6,56.0,6881,6.33,6.39,3.98,3
1.01,3,6,3,62.9,58.0,7455,6.29,6.31,3.96,3
1.13,5,3,5,61.6,57.0,7459,6.67,6.75,4.12,3
2.72,1,2,1,68.2,56.0,6870,8.46,8.43,5.76,3
1.28,5,5,5,61.7,55.0,9342,6.97,7.02,4.32,3
1.11,2,8,2,63.2,57.0,7863,6.61,6.64,4.18,3
1.01,3,4,3,59.7,64.0,5911,6.45,6.48,3.86,3
1.04,3,6,3,59.6,62.0,6166,6.56,6.62,3.93,3
1.01,4,6,4,62.4,58.0,6097,6.43,6.36,3.99,3
1.2,4,2,4,62.6,57.0,5053,6.8,6.72,4.23,3
1.23,5,2,5,62.2,55.0,6100,6.83,6.86,4.26,3
1.01,5,6,5,63.0,57.0,9463,6.36,6.4,4.02,3
1.29,4,4,4,60.7,61.0,7802,7.1,7.01,4.28,3
1.09,5,6,5,62.0,56.0,10196,6.63,6.6,4.1,3
1.02,5,8,5,61.7,58.0,5426,6.41,6.49,3.98,3
1.53,5,3,5,61.8,56.0,6255,7.4,7.35,4.56,3
1.5,4,7,4,61.0,58.0,9450,7.35,7.3,4.47,3
1.1,4,5,4,60.5,60.0,6284,6.67,6.58,4.01,3
1.22,5,6,5,62.2,54.0,11870,6.83,6.87,4.26,3
1.35,4,6,4,62.8,60.0,6804,7.08,7.0,4.42,3
1.11,3,4,3,63.2,57.0,6061,6.61,6.53,4.15,3
1.11,5,2,5,61.3,55.0,5012,6.65,6.75,4.11,3
1.5,3,4,3,61.5,62.0,8791,7.24,7.3,4.47,3
1.02,5,6,5,60.3,60.0,5195,6.55,6.51,3.94,3
1.21,5,7,5,60.3,60.0,9449,6.92,6.88,4.16,3
1.31,4,3,4,58.5,60.0,6737,7.18,7.15,4.19,3
1.14,5,4,5,61.6,57.0,5146,6.68,6.73,4.13,3
1.01,5,7,5,62.7,55.0,7665,6.45,6.4,4.03,3
1.71,2,6,2,63.7,54.0,6971,7.6,7.49,4.81,3
1.12,4,6,4,62.4,59.0,10211,6.66,6.58,4.13,3
1.16,4,6,4,62.7,58.0,7003,6.71,6.65,4.19,3
1.01,3,5,3,63.7,60.0,5192,6.31,6.35,4.03,3
1.73,1,4,1,65.9,58.0,6007,7.52,7.45,4.93,3
1.02,4,5,4,61.5,59.0,5250,6.4,6.45,3.95,3
1.3,4,3,4,62.2,59.0,6806,6.91,6.97,4.32,3
1.38,5,5,5,62.2,54.0,11527,7.18,7.14,4.45,3
1.0,3,8,3,61.3,58.0,9487,6.37,6.42,3.92,3
1.33,4,4,4,61.9,58.0,7171,6.98,7.04,4.34,3
1.29,3,5,3,62.3,58.0,9105,6.98,7.01,4.36,3
1.6,5,2,5,62.2,55.0,8138,7.46,7.53,4.66,3
1.5,2,7,2,63.9,58.0,9072,7.26,7.21,4.62,3
1.16,5,3,5,62.4,57.0,5107,6.71,6.75,4.2,3
1.64,5,3,5,60.5,57.0,11305,7.68,7.62,4.64,3
1.4,5,4,5,61.2,56.0,7213,7.23,7.18,4.41,3
1.23,5,5,5,61.4,55.0,11417,6.89,6.93,4.24,3
0.9,5,5,5,61.9,56.0,5242,6.22,6.15,3.83,3
1.14,4,5,4,61.9,58.0,6144,6.68,6.72,4.15,3
1.02,5,7,5,60.7,57.0,5055,6.55,6.51,3.97,3
1.01,4,6,4,61.1,59.0,6097,6.44,6.35,3.91,3
1.0,2,8,2,63.9,56.0,7200,6.34,6.31,4.04,3
1.01,3,4,3,62.9,56.0,5433,6.34,6.41,4.01,3
1.22,5,4,5,61.4,57.0,6947,6.89,6.85,4.22,3
0.85,5,8,5,62.0,56.0,7230,6.05,6.11,3.77,3
1.02,5,8,5,61.3,56.0,6157,6.48,6.53,3.99,3
1.21,3,6,3,60.1,58.0,10283,6.85,6.92,4.14,3
1.63,3,3,3,61.9,60.0,9199,7.51,7.55,4.66,3
1.51,5,2,5,61.6,58.0,8067,7.35,7.43,4.55,3
0.91,4,7,4,60.6,58.0,5101,6.32,6.25,3.81,3
1.05,2,7,2,63.1,59.0,7826,6.45,6.49,4.08,3
1.04,4,6,4,61.5,59.0,5504,6.54,6.46,4.0,3
1.1,4,4,4,61.3,58.0,5673,6.66,6.61,4.07,3
1.54,4,4,4,62.0,60.0,5071,7.4,7.32,4.56,3
1.01,3,3,3,60.1,59.0,5712,6.44,6.47,3.88,3
1.28,5,5,5,62.4,58.0,7415,6.89,6.95,4.32,3
1.5,1,5,1,64.7,55.0,7972,7.16,7.13,4.62,3
1.52,2,2,2,63.3,56.0,7370,7.27,7.33,4.62,3
1.23,5,6,5,62.5,54.0,9836,6.85,6.82,4.27,3
1.3,4,2,4,61.0,59.0,5569,7.09,7.01,4.3,3
1.01,3,5,3,63.4,58.0,5051,6.29,6.4,4.02,3
1.0,3,5,3,62.2,61.0,7682,6.38,6.41,3.98,3
1.08,3,7,3,63.0,56.0,5805,6.5,6.52,4.1,3
1.14,5,4,5,62.6,56.0,6095,6.68,6.65,4.17,3
1.66,5,3,5,61.0,55.0,10691,7.67,7.64,4.67,3
1.01,4,5,4,60.7,58.0,6932,6.49,6.52,3.95,3
1.2,5,3,5,62.5,56.0,5634,6.77,6.74,4.22,3
1.53,2,7,2,57.1,56.0,7643,7.69,7.65,4.38,3
1.06,5,6,5,61.7,55.1,6249,6.56,6.58,4.06,3
0.9,2,7,2,63.4,60.0,7214,6.06,6.11,3.86,3
1.0,4,5,4,62.3,58.0,6290,6.39,6.3,3.95,3
1.06,3,5,3,63.0,56.0,6863,6.47,6.51,4.09,3
1.11,5,3,5,61.7,57.0,6090,6.61,6.64,4.09,3
1.14,5,7,5,61.6,57.0,11206,6.68,6.73,4.13,3
1.52,2,4,2,63.8,60.0,9898,7.24,7.3,4.64,3
1.14,5,4,5,62.6,53.0,6753,6.67,6.72,4.19,3
1.0,3,6,3,63.0,59.0,8950,6.33,6.36,4.0,3
1.0,4,5,4,62.9,53.0,7848,6.39,6.32,4.0,3
1.76,5,5,5,62.1,56.0,10896,7.69,7.77,4.8,3
1.2,3,3,3,62.6,57.0,5476,6.74,6.77,4.23,3
1.3,5,4,5,62.8,56.0,8124,7.03,6.93,4.38,3
1.12,5,6,5,61.9,55.0,5046,6.68,6.72,4.15,3
1.79,5,2,5,59.8,61.0,10108,7.87,7.91,4.72,3
1.1,4,8,4,61.7,56.0,11233,6.65,6.64,4.1,3
1.01,3,5,3,62.8,58.0,7234,6.38,6.42,4.02,3
2.01,1,3,1,66.5,61.0,10671,7.81,7.75,5.17,3
1.03,4,7,4,61.3,60.0,5101,6.53,6.51,4.0,3
0.9,3,6,3,62.3,57.0,5122,6.13,6.16,3.83,3
1.1,5,5,5,60.0,57.0,6653,6.74,6.7,4.03,3
1.64,3,2,3,63.0,58.0,7579,7.42,7.51,4.71,3
1.11,5,6,5,60.9,57.0,8233,6.69,6.75,4.09,3
0.91,5,6,5,62.6,55.0,5261,6.2,6.23,3.89,3
1.59,3,5,3,61.7,59.0,9094,7.41,7.46,4.59,3
1.33,4,5,4,58.6,61.0,9682,7.21,7.17,4.21,3
1.5,4,4,4,62.1,59.0,11189,7.31,7.27,4.53,3
1.07,5,7,5,61.3,56.0,10222,6.53,6.6,4.02,3
1.5,2,4,2,59.8,61.0,6798,7.39,7.49,4.45,3
1.07,4,6,4,59.6,58.0,5662,6.72,6.68,3.99,3
1.01,3,8,3,63.1,60.0,5543,6.39,6.32,4.01,3
1.56,4,4,4,62.4,58.0,10331,7.44,7.39,4.63,3
1.43,5,5,5,62.8,57.0,8599,7.17,7.12,4.49,3
2.0,5,4,5,62.5,57.0,7204,8.05,7.98,5.01,3
1.52,4,5,4,62.3,58.0,10221,7.35,7.31,4.57,3
1.24,5,4,5,61.6,56.0,8299,6.88,6.91,4.25,3
1.1,5,3,5,61.6,55.0,5199,6.66,6.68,4.11,3
1.77,4,2,4,61.3,59.0,9704,7.83,7.71,4.76,3
1.01,5,8,5,62.0,55.0,5702,6.39,6.45,3.98,3
1.09,4,5,4,61.7,58.0,6504,6.6,6.53,4.05,3
1.01,5,5,5,62.0,57.0,6504,6.44,6.36,3.97,3
1.12,5,5,5,62.1,54.8,8701,6.64,6.66,4.13,3
1.71,4,2,4,61.7,59.0,8690,7.63,7.7,4.73,3
1.64,4,4,4,59.3,61.0,11159,7.68,7.64,4.54,3
1.5,2,2,2,63.7,58.0,5107,7.19,7.13,4.56,3
1.11,3,4,3,61.9,58.0,5780,6.63,6.65,4.11,3
1.03,5,7,5,62.0,57.0,5330,6.47,6.44,4.0,3
1.71,2,2,2,62.8,58.0,8831,7.48,7.55,4.72,3
1.11,3,5,3,62.2,55.0,6593,6.61,6.67,4.13,3
1.01,4,8,4,62.4,60.0,10221,6.31,6.36,3.95,3
1.6,4,2,4,62.6,59.0,7903,7.51,7.4,4.66,3
1.75,5,4,5,61.5,54.9,7276,7.75,7.78,4.78,3
1.0,4,6,4,62.0,60.0,5574,6.42,6.36,3.96,3
1.7,4,3,4,61.9,56.0,10396,7.55,7.5,4.66,3
1.17,5,5,5,62.2,53.0,9799,6.76,6.79,4.21,3
1.54,4,8,4,59.4,59.0,11795,7.61,7.55,4.5,3
1.5,4,3,4,62.3,58.0,6888,7.33,7.22,4.53,3
1.0,5,6,5,62.4,57.0,5798,6.37,6.42,3.99,3
1.03,4,4,4,61.6,61.0,5364,6.51,6.44,3.99,3
1.31,3,5,3,62.2,59.0,11108,6.91,6.98,4.32,3
2.01,3,3,3,61.4,63.0,10009,8.19,7.96,4.96,3
1.02,4,7,4,60.4,58.0,6397,6.51,6.47,3.92,3
1.01,2,5,2,63.6,56.0,10181,6.31,6.24,3.99,3
1.01,1,6,1,65.5,62.0,5501,6.19,6.23,4.07,3
1.25,4,2,4,62.0,58.0,5500,6.89,6.92,4.28,3
1.2,2,3,2,64.8,58.0,5600,6.6,6.65,4.29,3
1.25,5,4,5,62.8,55.0,5880,6.87,6.82,4.3,3
1.54,1,3,1,64.6,56.0,7727,7.3,7.26,4.7,3
1.08,5,7,5,62.5,57.0,10300,6.52,6.57,4.09,3
1.53,1,2,1,64.7,58.0,6659,7.24,7.22,4.68,3
1.7,5,7,5,61.6,57.0,9139,7.63,7.57,4.68,3
1.07,5,6,5,62.3,53.0,6049,6.57,6.59,4.1,3
1.32,5,2,5,62.5,57.0,5808,7.0,7.04,4.39,3
1.14,5,8,5,61.4,56.0,5650,6.77,6.69,4.13,3
1.32,1,7,1,65.2,58.0,6221,6.86,6.79,4.45,3
1.52,4,8,4,59.8,60.0,10433,7.42,7.5,4.46,3
1.5,5,3,5,61.7,55.0,10646,7.32,7.39,4.54,3
1.01,3,6,3,63.1,56.0,6267,6.41,6.37,4.03,3
1.0,4,6,4,61.9,60.0,5544,6.34,6.39,3.94,3
1.02,2,5,2,62.3,60.0,7292,6.38,6.49,4.01,3
1.23,5,4,5,61.5,57.0,8541,6.92,6.87,4.24,3
1.51,3,4,3,60.4,59.0,7723,7.27,7.3,4.4,3
1.35,4,5,4,62.8,59.0,9471,7.04,7.01,4.41,3
1.22,3,4,3,63.1,59.0,5192,6.81,6.75,4.28,3
1.2,3,3,3,62.8,57.0,5408,6.7,6.74,4.22,3
1.01,5,5,5,60.6,58.0,6295,6.44,6.5,3.92,3
1.1,3,7,3,63.0,56.0,5073,6.59,6.55,4.14,3
1.28,4,2,4,61.9,56.0,5290,7.13,7.0,4.37,3
0.9,5,8,5,63.0,57.0,5897,6.14,6.09,3.85,3
1.27,4,4,4,60.0,61.0,7503,7.03,6.99,4.26,3
1.25,4,5,4,62.6,58.0,8820,6.87,6.8,4.28,3
1.03,4,7,4,59.6,59.0,7677,6.57,6.59,3.92,3
1.5,2,7,2,63.5,59.0,9281,7.25,7.28,4.61,3
1.51,3,4,3,62.8,58.0,10225,7.21,7.28,4.55,3
1.07,4,4,4,60.0,60.0,5123,6.65,6.61,3.98,3
1.5,1,4,1,65.5,53.0,7187,7.14,7.11,4.67,3
1.57,5,2,5,62.3,54.0,8363,7.5,7.49,4.67,3
1.14,3,5,3,61.3,57.0,6500,6.69,6.78,4.13,3
1.02,3,4,3,62.5,56.0,5217,6.42,6.45,4.02,3
1.06,4,8,4,59.6,60.0,7280,6.71,6.68,3.99,3
0.96,5,5,5,61.1,56.0,6807,6.34,6.39,3.89,3
1.0,3,5,3,59.0,62.0,5766,6.49,6.56,3.85,3
1.2,3,4,3,61.0,58.0,6019,6.84,6.92,4.2,3
0.91,4,8,4,62.0,58.0,5259,6.15,6.2,3.83,3
1.25,3,6,3,61.4,56.0,7956,6.91,6.94,4.25,3
1.5,4,3,4,62.9,57.0,6132,7.28,7.26,4.57,3
1.04,3,8,3,63.1,54.0,7679,6.44,6.53,4.09,3
1.37,4,4,4,62.9,58.0,8669,7.12,7.07,4.46,3
1.24,5,4,5,61.3,57.0,6254,6.95,6.89,4.24,3
1.5,3,4,3,62.0,55.0,9706,7.26,7.37,4.57,3
1.06,3,5,3,62.9,56.0,7695,6.56,6.6,4.14,3
0.9,5,4,5,62.1,56.0,5013,6.15,6.2,3.83,3
1.5,1,4,1,65.0,57.0,6838,7.1,7.06,4.6,3
2.0,2,5,2,64.2,60.0,9999,7.89,7.81,5.04,3
1.77,3,2,3,63.4,60.0,8257,7.65,7.61,4.84,3
1.04,3,6,3,63.4,59.0,5137,6.44,6.4,4.07,3
1.51,5,4,5,62.3,58.0,7990,7.27,7.33,4.55,3
1.07,5,5,5,62.1,57.0,7858,6.48,6.57,4.05,3
1.02,5,5,5,62.7,57.0,8401,6.41,6.45,4.03,3
1.02,4,4,4,58.5,57.0,5569,6.65,6.61,3.88,3
1.01,3,8,3,59.9,61.0,5252,6.46,6.5,3.88,3
1.01,4,5,4,59.8,59.0,6412,6.5,6.55,3.9,3
1.05,3,7,3,59.5,60.0,10915,6.56,6.66,3.93,3
0.92,5,8,5,62.3,56.0,5779,6.2,6.23,3.87,3
1.04,4,5,4,61.8,58.0,8098,6.51,6.47,4.01,3
1.31,4,4,4,62.5,58.0,7277,6.97,6.94,4.35,3
1.21,5,4,5,61.3,56.0,8950,6.85,6.89,4.21,3
1.51,3,4,3,62.1,59.0,9694,7.28,7.33,4.54,3
1.23,4,6,4,59.6,58.0,8855,6.94,7.02,4.16,3
1.5,3,7,3,60.5,63.0,10046,7.42,7.35,4.48,3
1.03,4,8,4,60.6,60.0,5076,6.52,6.46,3.93,3
1.18,5,7,5,60.9,57.0,6328,6.86,6.89,4.19,3
1.54,4,5,4,61.8,59.0,11209,7.37,7.32,4.54,3
1.0,3,5,3,59.1,61.0,6435,6.48,6.54,3.85,3
1.21,4,4,4,61.6,61.0,6505,6.88,6.83,4.22,3
1.0,3,3,3,60.8,59.0,5557,6.39,6.44,3.9,3
1.01,3,7,3,62.4,58.0,5229,6.36,6.4,3.99,3
1.01,5,5,5,62.8,57.0,8778,6.42,6.39,4.02,3
1.01,5,5,5,62.7,56.0,6108,6.43,6.39,4.02,3
1.7,2,2,2,63.6,59.0,8282,7.53,7.48,4.77,3
1.01,5,7,5,61.5,57.0,7727,6.47,6.44,3.97,3
1.51,2,4,2,63.6,61.0,8904,7.08,7.03,4.49,3
1.13,4,7,4,60.8,58.0,5179,6.77,6.71,4.1,3
1.01,3,6,3,62.8,60.0,9667,6.4,6.34,4.0,3
1.12,5,6,5,61.4,57.0,9634,6.69,6.66,4.1,3
1.2,4,4,4,61.3,60.0,6451,6.87,6.81,4.19,3
1.53,4,3,4,62.0,57.0,9877,7.39,7.35,4.57,3
1.04,4,6,4,61.6,59.0,9505,6.53,6.49,4.01,3
1.06,5,7,5,60.9,57.0,5147,6.58,6.62,4.02,3
1.05,3,8,3,59.3,58.0,6063,6.68,6.74,3.98,3
1.3,3,6,3,61.1,58.0,6149,6.98,7.02,4.28,3
1.11,4,5,4,60.8,58.0,6713,6.7,6.65,4.06,3
1.02,1,7,1,65.7,58.0,5681,6.23,6.31,4.12,3
1.21,5,4,5,62.8,55.0,8286,6.78,6.82,4.27,3
1.0,4,5,4,60.6,59.0,6006,6.42,6.48,3.91,3
1.03,3,8,3,62.5,59.0,5924,6.45,6.48,4.04,3
1.02,2,5,2,63.8,59.0,6080,6.34,6.27,4.02,3
1.02,4,5,4,62.0,57.0,5581,6.48,6.43,4.0,3
1.52,3,8,3,60.9,59.0,9343,7.35,7.4,4.49,3
1.02,5,6,5,62.7,56.0,6479,6.39,6.44,4.02,3
1.04,3,6,3,63.0,56.0,7207,6.45,6.5,4.08,3
1.2,5,3,5,62.4,57.0,5535,6.75,6.8,4.23,3
1.01,4,6,4,62.5,58.0,6271,6.43,6.4,4.01,3
1.16,2,4,2,64.2,58.6,5314,6.61,6.66,4.26,3
0.91,3,7,3,62.8,60.0,5057,6.08,6.11,3.83,3
1.32,5,5,5,62.6,56.0,9979,7.05,7.0,4.4,3
1.58,5,4,5,62.7,56.0,11262,7.39,7.44,4.65,3
1.32,5,5,5,62.3,57.0,11419,6.96,7.04,4.36,3
1.7,4,7,4,59.8,59.0,9596,7.76,7.66,4.61,3
1.02,5,6,5,62.4,56.0,9645,6.44,6.42,4.01,3
1.01,3,5,3,59.7,59.0,7226,6.5,6.56,3.9,3
1.7,4,6,4,60.2,61.0,8397,7.79,7.68,4.66,3
1.51,4,5,4,60.4,58.0,11480,7.38,7.43,4.47,3
1.28,5,3,5,61.6,57.0,6838,7.01,6.98,4.31,3
1.74,4,4,4,62.1,59.0,10270,7.78,7.65,4.79,3
1.01,3,6,3,62.3,56.0,8922,6.38,6.42,3.99,3
1.15,4,5,4,62.9,58.0,6955,6.7,6.62,4.19,3
1.51,5,2,5,61.3,61.0,8298,7.34,7.4,4.52,3
1.51,4,3,4,62.2,61.0,6756,7.35,7.27,4.55,3
1.0,2,5,2,63.1,58.0,7453,6.33,6.37,4.01,3
1.52,3,2,3,63.1,61.0,7109,7.23,7.19,4.55,3
1.57,5,4,5,60.5,57.0,10521,7.6,7.57,4.59,3
2.0,4,6,4,61.5,59.0,11413,8.03,7.95,4.92,3
1.24,5,5,5,61.1,56.0,11601,6.94,6.97,4.25,3
1.51,5,2,5,61.9,58.0,8170,7.28,7.33,4.52,3
1.57,5,2,5,62.4,57.0,8221,7.51,7.4,4.65,3
1.24,4,6,4,62.2,58.0,5741,6.86,6.8,4.25,3
1.52,5,4,5,62.3,55.0,11154,7.36,7.32,4.57,3
1.01,4,7,4,62.2,58.0,6843,6.36,6.41,3.97,3
1.0,3,8,3,63.1,56.0,5645,6.34,6.3,3.99,3
1.01,2,8,2,63.7,57.0,8943,6.29,6.36,4.03,3
1.0,2,5,2,61.6,60.0,7572,6.34,6.38,3.92,3
1.08,5,5,5,60.3,59.0,6769,6.62,6.64,4.0,3
1.5,1,8,1,64.7,62.0,5460,7.19,7.04,4.6,3
0.9,3,4,3,62.6,59.0,5502,6.07,6.16,3.83,3
1.07,5,5,5,60.2,57.0,5453,6.7,6.59,4.0,3
1.41,4,4,4,61.2,60.0,8654,7.17,7.21,4.4,3
1.26,5,2,5,62.2,58.0,6332,6.88,6.92,4.29,3
1.19,5,6,5,61.7,56.0,10436,6.82,6.85,4.22,3
0.91,3,7,3,61.8,60.0,5530,6.17,6.2,3.82,3
1.13,4,5,4,61.9,58.0,7151,6.7,6.67,4.14,3
1.14,4,4,4,59.3,59.0,5458,6.8,6.76,4.02,3
1.28,5,2,5,62.8,57.0,5795,6.93,6.87,4.33,3
1.5,3,2,3,62.9,58.0,8622,7.25,7.31,4.58,3
1.01,3,6,3,60.8,58.0,6288,6.44,6.49,3.93,3
1.5,4,6,4,62.8,56.0,11154,7.36,7.3,4.6,3
1.01,3,6,3,62.1,57.0,7098,6.38,6.43,3.98,3
1.2,3,5,3,62.8,56.0,9609,6.73,6.75,4.23,3
1.36,4,3,4,62.7,58.0,5963,7.08,7.01,4.42,3
1.51,5,4,5,62.5,56.0,11133,7.37,7.33,4.57,3
1.7,5,3,5,60.4,58.0,10967,7.73,7.67,4.65,3
1.52,1,4,1,64.6,55.0,7433,7.24,7.19,4.66,3
1.05,4,8,4,58.6,60.0,5821,6.73,6.66,3.92,3
1.06,5,5,5,62.0,57.0,5342,6.54,6.5,4.04,3
1.21,5,4,5,62.6,55.0,7562,6.84,6.78,4.26,3
1.5,3,6,3,63.2,57.0,6028,7.29,7.24,4.59,3
1.35,4,5,4,61.1,58.0,9580,7.16,7.12,4.36,3
1.53,4,2,4,60.1,59.0,8205,7.51,7.47,4.5,3
1.51,4,5,4,62.2,58.0,10497,7.26,7.3,4.53,3
1.5,2,3,2,61.9,60.0,8316,7.25,7.28,4.5,3
1.11,5,7,5,60.6,56.0,5962,6.76,6.78,4.1,3
1.01,3,6,3,59.8,58.0,8212,6.47,6.55,3.89,3
1.05,3,5,3,60.1,55.0,6028,6.65,6.73,4.02,3
1.26,3,4,3,60.6,60.0,6546,6.97,7.0,4.23,3
1.27,4,3,4,60.9,59.0,5690,6.99,6.94,4.24,3
1.07,5,5,5,61.9,55.0,5444,6.62,6.57,4.08,3
1.22,5,8,5,61.7,56.0,10538,6.89,6.86,4.24,3
1.52,3,2,3,63.3,56.0,7504,7.33,7.27,4.62,3
2.16,5,6,5,61.0,57.0,9036,8.4,8.32,5.1,3
1.0,4,5,4,62.2,58.0,6048,6.54,6.49,3.94,3
1.54,4,4,4,61.9,59.0,11769,7.33,7.31,4.53,3
1.28,4,4,4,60.2,58.0,6093,7.13,7.03,4.26,3
1.52,5,4,5,60.7,56.0,11206,7.49,7.41,4.52,3
1.06,5,5,5,61.1,57.0,6548,6.56,6.59,4.02,3
1.31,4,3,4,63.0,57.0,5869,6.96,6.91,4.37,3
1.6,4,6,4,58.7,58.0,10286,7.76,7.68,4.53,3
1.22,4,3,4,62.9,56.0,5165,6.84,6.79,4.29,3
1.09,4,4,4,60.2,59.0,5860,6.71,6.67,4.03,3
1.16,5,7,5,62.7,56.0,5093,6.73,6.69,4.21,3
1.14,4,8,4,60.5,59.0,5809,6.79,6.73,4.09,3
1.5,2,4,2,63.9,59.0,8165,7.25,7.18,4.61,3
1.12,2,4,2,59.8,61.0,5094,6.72,6.85,4.06,3
